GameOnTabletop Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Project Status,Currency,Funding Level,Exchange Rate,FundingLevelUSD,OSR Original,OSR Scene
https://www.gameontabletop.com/cf2921/noc-diffractions-obsidionales.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918968#11918968,non-5E,https://rpggeek.com/rpg/356/generic-universal,,NOC - Diffractions obsidionales,February 24 2025,"€49,951.00",Project Ended,EUR,"49,951.00",1.0460,"$52,249.25",,
https://www.gameontabletop.com/cf4081/dee-sanction-rpg.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918977#11918977,non-5E,https://rpggeek.com/rpg/69538/the-dee-sanction,,Dee-Sanction RPG,January 6 2025,"€9,291.00",Project Ended,EUR,"9,291.00",1.0383,"$9,647.22",,
https://www.gameontabletop.com/cf3911/ruckkehr-nach-myranor.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918988#11918988,5E,,,Rückkehr nach Myranor,September 14 2024,"€177,705.00",Project Ended,EUR,"177,705.00",1.1081,"$196,914.91",,
https://www.gameontabletop.com/cf3801/historia.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918989#11918989,5E,,,Historia,December 2 2024,"€18,648.00",Project Ended,EUR,"18,648.00",1.0500,"$19,580.40",,
https://www.gameontabletop.com/cf3171/celestopol-1922-le-jeu-de-role-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918993#11918993,RPG,,,Célestopol 1922 : Le jeu de rôle - Late Pledge,August 31 2024,"€42,307.00",Project Ended,EUR,"42,307.00",1.1059,"$46,787.31",,
https://www.gameontabletop.com/cf3851/terra-mythika.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918996#11918996,non-5E,not in database,,TERRA MYTHIKA,August 30 2024,"€24,720.00",Project Ended,EUR,"24,720.00",1.1060,"$27,340.32",,
https://www.gameontabletop.com/cf3361/starport-ein-rollenspiel-fur-kinder.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918999#11918999,non-5E,https://rpggeek.com/rpg/56177/starport,,Starport - Ein Rollenspiel für Kinder,June 18 2024,"€8,770.00",Project Ended,EUR,"8,770.00",1.0740,"$9,418.54",,
https://www.gameontabletop.com/cf3411/achtung-cthulhu.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919003#11919003,non-5E,https://rpggeek.com/rpg/69020/achtung-cthulhu,,Achtung ! Cthulhu,November 15 2024,"€77,162.00",Project Ended,EUR,"77,162.00",1.0544,"$81,359.61",,
https://www.gameontabletop.com/cf3431/flabbergasted-jeu-de-role-badineries-exuberantes.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919004#11919004,non-5E,https://rpggeek.com/rpg/72534/flabbergasted,,"Flabbergasted, Jeu de rôle & badineries exubérantes",August 31 2024,"€6,362.00",Project Ended,EUR,"6,362.00",1.1059,"$7,035.74",,
https://www.gameontabletop.com/cf2931/noblesse-oblige.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919017#11919017,RPG,,,Noblesse oblige,September 29 2024,"€18,730.00",Project Ended,EUR,"18,730.00",1.1169,"$20,919.54",,
https://www.gameontabletop.com/cf3371/petites-sorcieres.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919023#11919023,RPG,,,Petites Sorcières,June 7 2024,"€8,709.00",Project Ended,EUR,"8,709.00",1.0816,"$9,419.65",,
https://www.gameontabletop.com/cf2471/decouvertes-etranges.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919046#11919046,5E,,,Découvertes étranges,March 18 2024,"€24,075.00",Project Ended,EUR,"24,075.00",1.0873,"$26,176.75",,
https://www.gameontabletop.com/cf2711/shaan-world-chrysalis-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11919055#11919055,RPG,,https://rpggeek.com/rpgfamily/109694/shaan,Shaan World - Chrysalis - Late Pledge,December 24 2024,"€77,197.00",Project Ended,EUR,"77,197.00",1.0401,"$80,292.60",,
https://www.gameontabletop.com/cf2961/voltige-les-contes-de-la-mer-azur.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920167#11920167,RPG,,,Voltige - les contes de la mer Azur,June 16 2024,"€9,724.00",Project Ended,EUR,"9,724.00",1.0702,"$10,406.24",,
https://www.gameontabletop.com/cf3321/mir-recueil-de-scenario.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920173#11920173,non-5E,not in database,,MIR - Recueil de scénario,October 15 2024,"€35,152.00",Project Ended,EUR,"35,152.00",1.0884,"$38,258.03",,
https://www.gameontabletop.com/cf2871/subversion-das-rollenspiel.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920204#11920204,RPG,,,Subversion - das Rollenspiel,August 31 2024,"€9,229.00",Project Ended,EUR,"9,229.00",1.1059,"$10,206.35",,
https://www.gameontabletop.com/cf750/guide-de-l-architecture.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920234#11920234,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Guide de l'architecture,January 15 2024,"€7,477.00",Project Ended,EUR,"7,477.00",1.0945,"$8,183.43",,
https://www.gameontabletop.com/cf438/symbaroum-la-mere-des-tenebres-les-terres-hantees.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920245#11920245,non-5E,https://rpggeek.com/rpg/28932/symbaroum,,Symbaroum : La Mère des Ténèbres - Les Terres hantées,January 17 2024,"€134,725.00",Project Ended,EUR,"134,725.00",1.0885,"$146,649.51",,
https://www.gameontabletop.com/cf2501/dragonbane-deutsche-ausgabe.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920261#11920261,non-5E,https://rpggeek.com/rpg/79109/dragonbane,,Dragonbane - Deutsche Ausgabe,February 2 2024,"€102,375.00",Project Ended,EUR,"102,375.00",1.0805,"$110,616.19",,
https://www.gameontabletop.com/cf2461/late-pledge-ultraviolet-grasslands-and-the-black-city.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920264#11920264,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Late Pledge - Ultraviolet Grasslands and the Black city,June 17 2024,"€19,890.00",Project Ended,EUR,"19,890.00",1.0740,"$21,362.46",,
https://www.gameontabletop.com/cf2551/rpg-storymaker-horreur-occultisme.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920269#11920269,non-5E,https://rpggeek.com/rpggenre/173/generic-universal,,RPG StoryMaker - Horreur & Occultisme,May 5 2024,"€21,960.00",Project Ended,EUR,"21,960.00",1.0758,"$23,623.47",,
https://www.gameontabletop.com/cf1411/etrange-france.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920297#11920297,RPG,,,Etrange France,March 4 2024,"€16,121.00",Project Ended,EUR,"16,121.00",1.0854,"$17,497.73",,
https://www.gameontabletop.com/cf2331/rafales-le-jeu-de-role-officiel-sur-l-univers-de-la-horde-du-contrevent.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920302#11920302,RPG,,,Rafales - Le jeu de rôle officiel sur l'univers de la Horde du Contrevent,November 24 2023,"€12,959.00",Project Ended,EUR,"12,959.00",1.0948,"$14,187.51",,
https://www.gameontabletop.com/cf2301/im-schatten-der-zweiten-sonne.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920313#11920313,RPG,,,Im Schatten der Zweiten Sonne,April 30 2024,"€84,817.00",Project Ended,EUR,"84,817.00",1.0666,"$90,467.51",,
https://www.gameontabletop.com/cf227/cthulhu-no-kami.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920317#11920317,RPG,,,Cthulhu no kami,December 4 2023,"€113,179.00",Project Ended,EUR,"113,179.00",1.0837,"$122,650.95",,
https://www.gameontabletop.com/cf853/ultime-bestiaire-les-damnes-pieges-mortels-pour-la-5e-edition-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920336#11920336,5E,,,Ultime bestiaire : les Damnés & Pièges mortels pour la 5e Edition. Late Pledge,September 30 2023,"€38,072.00",Project Ended,EUR,"38,072.00",1.0585,"$40,299.21",,
https://www.gameontabletop.com/cf2071/blutmark-und-bestien-zwei-erweiterungen-fur-die-verbotenen-lande.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920348#11920348,non-5E,https://rpggeek.com/rpg/43641/forbidden-lands,,Blutmark und Bestien - zwei Erweiterungen für Die Verbotenen Lande,October 16 2023,"€47,464.00",Project Ended,EUR,"47,464.00",1.0554,"$50,092.08",,
https://www.gameontabletop.com/cf2131/against-the-darkmaster-deutsche-ausgabe-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920352#11920352,non-5E,https://rpggeek.com/rpg/56227/against-the-darkmaster,,Against the Darkmaster - Deutsche Ausgabe - Late Pledge,December 20 2023,"€14,426.00",Project Ended,EUR,"14,426.00",1.0943,"$15,786.37",,
https://www.gameontabletop.com/cf1841/adventure-islands-abenteuerkodex.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920375#11920375,non-5E,not in database,,Adventure Islands - Abenteuerkodex,October 11 2023,"€11,866.00",Project Ended,EUR,"11,866.00",1.0624,"$12,606.32",,
https://www.gameontabletop.com/cf1731/les-chroniques-de-forge-pierre-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920471#11920471,5E,,,Les Chroniques de Forge Pierre - Late pledge,August 31 2023,"€34,248.00",Project Ended,EUR,"34,248.00",1.0843,"$37,136.13",,
https://www.gameontabletop.com/cf1171/space-horror-stories.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920490#11920490,RPG,,,Space Horror Stories,July 10 2023,"€12,621.00",Project Ended,EUR,"12,621.00",1.1005,"$13,889.66",,
https://www.gameontabletop.com/cf836/noreturn-2-edition.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920535#11920535,non-5E,https://rpggeek.com/rpg/55567/noreturn-das-endzeit-pen-and-paper-rollenspiel,,NoReturn 2.Edition,September 15 2023,"€38,094.00",Project Ended,EUR,"38,094.00",1.0672,"$40,653.92",,
https://www.gameontabletop.com/cf671/dungeon-crawl-classics-peril-sur-la-planete-pourpre-le-cercueil-enchaine.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920538#11920538,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,DUNGEON CRAWL CLASSICS : Péril sur la planète pourpre / Le Cercueil enchaîné,June 15 2023,"€71,130.00",Project Ended,EUR,"71,130.00",1.0945,"$77,853.21",,
https://www.gameontabletop.com/cf971/imperium5.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920551#11920551,RPG,,,IMPERIUM5,July 31 2023,"€38,364.00",Project Ended,EUR,"38,364.00",1.0997,"$42,188.51",,
https://www.gameontabletop.com/cf1391/versus.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920570#11920570,RPG,,,VERSUS,October 30 2023,"€13,220.00",Project Ended,EUR,"13,220.00",1.0614,"$14,031.71",,
https://www.gameontabletop.com/cf1381/the-heist-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920579#11920579,RPG,,,The Heist - Late pledge,September 22 2023,"€32,586.00",Project Ended,EUR,"32,586.00",1.0671,"$34,772.52",,
https://www.gameontabletop.com/cf838/subabysse-supplement-l-ancienne-atlantide.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920601#11920601,non-5E,https://rpggeek.com/rpg/22360/subabysse,,Subabysse : supplément L'Ancienne Atlantide,March 14 2023,"€8,013.00",Project Ended,EUR,"8,013.00",1.0727,"$8,595.87",,
https://www.gameontabletop.com/cf1191/grekopolis.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920630#11920630,non-5E,not in database,,GREKOPOLIS,October 22 2023,"€30,419.00",Project Ended,EUR,"30,419.00",1.0590,"$32,213.72",,
https://www.gameontabletop.com/cf855/nephilim-legende-saison-3-les-arcanes-des-elements-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920637#11920637,non-5E,https://rpggeek.com/rpg/71029/nephilim-legende,,Nephilim Légende - Saison 3 - Les Arcanes des Éléments - Late Pledge,March 31 2023,"€228,482.00",Project Ended,EUR,"228,482.00",1.0869,"$248,337.09",,
https://www.gameontabletop.com/cf364/vaesen-mythisches-britannien-und-irland.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920645#11920645,non-5E,https://rpggeek.com/rpg/59583/vaesen,,Vaesen - Mythisches Britannien und Irland,April 6 2023,"€48,339.00",Project Ended,EUR,"48,339.00",1.0920,"$52,783.77",,
https://www.gameontabletop.com/cf637/dragons-conquer-america.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920673#11920673,non-5E,https://rpggeek.com/rpg/44291/dragons-conquer-america,,Dragons Conquer America,December 19 2022,"€27,121.00",Project Ended,EUR,"27,121.00",1.0612,"$28,779.72",,
https://www.gameontabletop.com/cf367/fateforge-deutsche-ausgabe.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920686#11920686,non-5E,https://rpggeek.com/rpg/69963/fateforge-epic-tales-in-the-world-of-eana,,Fateforge - Deutsche Ausgabe,December 21 2022,"€25,662.00",Project Ended,EUR,"25,662.00",1.0606,"$27,217.12",,
https://www.gameontabletop.com/cf809/polskar-le-jeu-d-expeditions.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920702#11920702,RPG,,,Polskar le jeu d'Expéditions,January 29 2023,"€13,599.00",Project Ended,EUR,"13,599.00",1.0871,"$14,783.20",,
https://www.gameontabletop.com/cf605/zweihander-le-jeu-de-role.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920738#11920738,non-5E,https://rpggeek.com/rpg/41215/zweihander-grim-and-perilous-rpg,,ZWEIHÄNDER - Le Jeu de rôle,January 31 2023,"€56,263.00",Project Ended,EUR,"56,263.00",1.0860,"$61,103.31",,
https://www.gameontabletop.com/cf862/rpg-battlemaker.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920745#11920745,non-5E,https://rpggeek.com/rpg/356/generic-universal,,RPG BattleMaker,April 6 2023,"€27,052.00",Project Ended,EUR,"27,052.00",1.0920,"$29,539.43",,
https://www.gameontabletop.com/cf854/imperator-orbi-mundus-ii-roma.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920751#11920751,non-5E,not in database,,IMPERATOR - Orbi Mundus II - Roma,April 13 2023,"€58,680.00",Project Ended,EUR,"58,680.00",1.1052,"$64,851.96",,
https://www.gameontabletop.com/cf841/elestria.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920755#11920755,RPG,,,Elestria,December 8 2022,"€12,906.00",Project Ended,EUR,"12,906.00",1.0557,"$13,624.86",,
https://www.gameontabletop.com/cf830/beyond-the-wall-et-autres-aventures.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920771#11920771,non-5E,https://rpggeek.com/rpg/21870/beyond-the-wall-and-other-adventures,,Beyond the Wall et autres aventures,March 31 2023,"€26,320.00",Project Ended,EUR,"26,320.00",1.0869,"$28,607.21",,
https://www.gameontabletop.com/cf840/psi-kids-a-dark-coming-of-age-science-fiction-rpg.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920779#11920779,RPG,,,Psi-Kids: A Dark Coming of Age Science Fiction RPG,March 30 2023,"€1,426.00",Project Ended,EUR,"1,426.00",1.0904,"$1,554.97",,
https://www.gameontabletop.com/cf786/omega-livres-scenarios.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920788#11920788,non-5E,not in database,,Oméga - Livres scénarios,May 31 2023,"€17,590.00",Project Ended,EUR,"17,590.00",1.0693,"$18,808.81",,
https://www.gameontabletop.com/cf705/the-troubleshooters-rollenspiel.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920799#11920799,non-5E,https://rpggeek.com/rpg/61895/the-troubleshooters,,The Troubleshooters - Rollenspiel,November 30 2022,"€33,564.00",Project Ended,EUR,"33,564.00",1.0423,"$34,984.76",,
https://www.gameontabletop.com/cf667/bourgs-cites-memorables-un-fabuleux-generateur-de-villes.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920811#11920811,5E,,,"Bourgs & cités mémorables, un fabuleux générateur de villes",April 6 2023,"€49,669.00",Project Ended,EUR,"49,669.00",1.0920,"$54,236.06",,
https://www.gameontabletop.com/cf820/fading-suns-lost-worlds.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920884#11920884,non-5E,https://rpggeek.com/rpg/22470/fading-suns-revised,,Fading Suns: Lost Worlds,September 16 2022,"€7,911.00",Project Ended,EUR,"7,911.00",1.0005,"$7,915.11",,
https://www.gameontabletop.com/cf795/torg-eternity-pan-pacifica.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920889#11920889,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity - Pan-Pacifica,August 12 2022,"€76,170.00",Project Ended,EUR,"76,170.00",1.0262,"$78,167.18",,
https://www.gameontabletop.com/cf676/root-le-jeu-de-role.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920976#11920976,non-5E,https://rpggeek.com/rpg/57447/root-the-roleplaying-game,,ROOT le jeu de rôle,July 23 2022,"€75,572.00",Project Ended,EUR,"75,572.00",1.0212,"$77,174.13",,
https://www.gameontabletop.com/cf778/sapa-inca.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920993#11920993,RPG,,,SAPA INCA,October 5 2022,"€42,747.00",Project Ended,EUR,"42,747.00",0.9910,"$42,362.28",,
https://www.gameontabletop.com/cf756/late-pledge-projet-i-c-e.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921006#11921006,RPG,,,LATE PLEDGE : Projet I.C.E.,January 14 2023,"€4,682.00",Project Ended,EUR,"4,682.00",1.0842,"$5,076.22",,
https://www.gameontabletop.com/cf773/horrifique.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921011#11921011,RPG,,,Horrifique,July 15 2022,"€22,072.00",Project Ended,EUR,"22,072.00",1.0077,"$22,241.07",,
https://www.gameontabletop.com/cf738/charmante-schwertlesben.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921016#11921016,non-5E,https://rpggeek.com/rpg/66116/thirsty-sword-lesbians,,Charmante Schwertlesben,April 25 2022,"€17,820.00",Project Ended,EUR,"17,820.00",1.0713,"$19,090.57",,
https://www.gameontabletop.com/cf659/rpg-storymaker.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921026#11921026,non-5E,https://rpggeek.com/rpg/356/generic-universal,,RPG StoryMaker - Horreur & Occultisme,May 8 2022,"€16,451.00",Project Ended,EUR,"16,451.00",1.0531,"$17,325.21",,
https://www.gameontabletop.com/cf590/guide-ultime-de-l-alchimie-l-artisanat-et-l-enchantement-pour-la-5e-edition.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921031#11921031,5E,,,"Guide ultime de l’alchimie, l’artisanat et l’enchantement pour la 5e Edition",May 15 2022,"€25,211.00",Project Ended,EUR,"25,211.00",1.0400,"$26,219.19",,
https://www.gameontabletop.com/cf648/les-recettes-de-germaine.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921034#11921034,non-5E,not in database,,Les recettes de Germaine,January 15 2022,"€1,844.00",Project Ended,EUR,"1,844.00",1.1415,"$2,104.93",,
https://www.gameontabletop.com/cf618/die-hexenkonigin-trilogie-ein-deluxe-abenteuerband-fur-splittermond.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921036#11921036,non-5E,https://rpggeek.com/rpg/22683/splittermond,,Die Hexenkönigin-Trilogie - Ein Deluxe-Abenteuerband für Splittermond,December 26 2021,"€40,802.00",Project Ended,EUR,"40,802.00",1.1323,"$46,200.10",,
https://www.gameontabletop.com/cf552/fading-suns-pax-alexius.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921042#11921042,non-5E,https://rpggeek.com/rpg/71297/fading-suns-pax-alexius,,Fading Suns: Pax Alexius,November 24 2021,"€42,022.00",Project Ended,EUR,"42,022.00",1.1202,"$47,074.31",,
https://www.gameontabletop.com/cf591/in-die-finsternis-deluxe-ausgabe.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921085#11921085,RPG,,https://rpggeek.com/rpgsystem/48735/forged-in-the-dark,In die Finsternis: Deluxe-Ausgabe,February 8 2022,"€6,806.00",Project Ended,EUR,"6,806.00",1.1421,"$7,772.86",,
https://www.gameontabletop.com/cf664/subabysse-supplement-aventures-tome-1.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921094#11921094,non-5E,https://rpggeek.com/rpg/22360/subabysse,,Subabysse : supplément Aventures tome 1,April 11 2022,"€3,860.00",Project Ended,EUR,"3,860.00",1.0878,"$4,198.72",,
https://www.gameontabletop.com/cf703/the-caravan-jdr.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921096#11921096,RPG,,,the caravan jdr,November 6 2022,"€13,479.00",Project Ended,EUR,"13,479.00",0.9928,"$13,382.09",,
https://www.gameontabletop.com/cf448/le-domaine-de-seedmills.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921102#11921102,RPG,,,Le Domaine de Seedmills,March 31 2022,"€4,295.00",Project Ended,EUR,"4,295.00",1.1072,"$4,755.25",,
https://www.gameontabletop.com/cf607/les-ames-perdues-de-gjalpevaart-5e.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921108#11921108,5E,,,Les Âmes perdues de Gjalpevaart 5E,May 14 2023,"€81,150.00",Project Ended,EUR,"81,150.00",1.0852,"$88,063.98",,
https://www.gameontabletop.com/cf702/splat-3-touched.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921116#11921116,non-5E,https://rpggeek.com/rpggenre/173/generic-universal,,Splat 3: Touched,May 31 2022,"€2,479.00",Project Ended,EUR,"2,479.00",1.0734,"$2,660.83",,
https://www.gameontabletop.com/cf696/signal-to-noise.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921117#11921117,RPG,,,Signal to Noise,May 31 2022,€956.00,Project Ended,EUR,956.00,1.0734,"$1,026.12",,
https://www.gameontabletop.com/cf731/one-particular-harbor.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921122#11921122,RPG,,https://rpggeek.com/rpgsystem/70718/mobile-frame-zero-firebrands-framework,One Particular Harbor,April 30 2022,"€1,960.00",Project Ended,EUR,"1,960.00",1.0541,"$2,066.04",,
https://www.gameontabletop.com/cf711/feathered-adventures-aventures-a-plumes.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921126#11921126,RPG,,,Feathered Adventures / Aventures à plumes,June 19 2023,"€5,850.00",Project Ended,EUR,"5,850.00",1.0924,"$6,390.48",,
https://www.gameontabletop.com/cf684/mir.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921131#11921131,RPG,,,MIR,March 30 2022,"€62,816.00",Project Ended,EUR,"62,816.00",1.1161,"$70,110.19",,
https://www.gameontabletop.com/cf674/fiasko-das-kartenspiel.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921138#11921138,non-5E,https://rpggeek.com/rpg/57144/fiasco,,Fiasko - Das Kartenspiel,June 30 2022,"€12,000.00",Project Ended,EUR,"12,000.00",1.0477,"$12,572.40",,
https://www.gameontabletop.com/cf531/flash-gordon-rpg-legends-of-mongo-a-savage-worlds-booster.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921360#11921360,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,"Flash Gordon™ RPG: Legends of Mongo, a Savage Worlds Booster",December 1 2021,"€18,739.00",Project Ended,EUR,"18,739.00",1.1319,"$21,210.67",,
https://www.gameontabletop.com/cf521/imperator-orbi-mundus-i.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921368#11921368,non-5E,not in database,,IMPERATOR - Orbi Mundus II - Roma,February 24 2022,"€49,763.00",Project Ended,EUR,"49,763.00",1.1190,"$55,683.80",,
https://www.gameontabletop.com/cf467/crimes-aube-de-sang.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921381#11921381,non-5E,https://rpggeek.com/rpg/22807/crimes,,Crimes : Aube de Sang,September 30 2022,"€30,532.00",Project Ended,EUR,"30,532.00",0.9801,"$29,924.41",,
https://www.gameontabletop.com/cf550/kult-die-verlorene-gottlichkeit.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921387#11921387,non-5E,https://rpggeek.com/rpg/28634/kult-divinity-lost-4th-edition,,Kult - Die verlorene Göttlichkeit,September 8 2021,"€55,941.00",Project Ended,EUR,"55,941.00",1.1819,"$66,116.11",,
https://www.gameontabletop.com/cf366/lex-arcana-das-ewige-kaiserreich.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921485#11921485,non-5E,https://rpggeek.com/rpg/1482/lex-arcana,,Lex Arcana - Das ewige Kaiserreich,May 31 2021,"€70,831.00",Project Ended,EUR,"70,831.00",1.2232,"$86,641.90",,
https://www.gameontabletop.com/cf474/subabysse.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921487#11921487,non-5E,https://rpggeek.com/rpg/22360/subabysse,,Subabysse,May 16 2021,"€9,639.00",Project Ended,EUR,"9,639.00",1.2149,"$11,710.81",,
https://www.gameontabletop.com/cf365/monsterjagd-ein-rollenspiel-fur-kleine-und-gro%C3%9Fe-spurnasen.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921510#11921510,RPG,,,Monsterjagd! - ein Rollenspiel für kleine und große Spürnasen,March 29 2021,"€26,119.00",Project Ended,EUR,"26,119.00",1.1769,"$30,738.15",,
https://www.gameontabletop.com/cf334/east-texas-university-study-abroad-a-savage-worlds-booster.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921512#11921512,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,"East Texas University: Study Abroad, a Savage Worlds Booster",September 15 2021,"€32,557.00",Project Ended,EUR,"32,557.00",1.1818,"$38,475.86",,
https://www.gameontabletop.com/cf453/omega-l-univers-des-synthetiques.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921544#11921544,RPG,,,Oméga - l'univers des Synthétiques,June 8 2021,"€40,360.00",Project Ended,EUR,"40,360.00",1.2173,"$49,128.21",,
https://www.gameontabletop.com/cf417/after-the-moonfall-rpg-deutsch.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921575#11921575,non-5E,not in database,,After the Moonfall RPG - Deutsch,March 31 2024,"€16,912.00",Project Ended,EUR,"16,912.00",1.0792,"$18,251.77",,
https://www.gameontabletop.com/cf452/tiny-dungeon-zweite-edition.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921581#11921581,non-5E,https://rpggeek.com/rpg/25878/tiny-dungeon,,Tiny Dungeon: Zweite Edition,April 30 2021,"€23,403.00",Project Ended,EUR,"23,403.00",1.2017,"$28,122.68",,
