Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,OSR Core,OSR Adjacent,,,,,,
https://www.kickstarter.com/projects/ahitgtg/legacy-of-the-ancients-campaign-setting-and-player?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6720304#item6720304,5,https://www.kicktraq.com/projects/2002272806/legacy-of-the-ancients-campaign-setting-and-player/,5E,,,Legacy of the Ancients - Campaign Setting & Player's Guide 2,28-Feb-19,Y,USD,"1,387.00",1,"1,387.00",Y,N,Y,"$1,387 ",693.00%,Ended,1387,1.60874E+12,February 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/2038851623/the-lesser-key-to-the-celestial-legion?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6695783#item6695783,3,https://www.kicktraq.com/projects/2038851623/the-lesser-key-to-the-celestial-legion/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,The Lesser Key to the Celestial Legion,28-Feb-19,Y,USD,"8,871.00",1,"8,871.00",Y,N,Y,"$8,871 ",1971.00%,Ended,8871,1.60874E+12,January 31 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/1233391562/other-magic?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6715548#item6715548,5,https://www.kicktraq.com/projects/1233391562/other-magic/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Other Magic,28-Feb-19,Y,USD,"2,119.00",1,"2,119.00",Y,N,Y,"$2,119 ",423.00%,Ended,2119,1.60874E+12,February 5 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/morditepress/the-grind-2?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698721#item6698721,3,https://www.kicktraq.com/projects/morditepress/the-grind-2/,non-5E,https://rpggeek.com/rpg/22238/torchbearer-2013,,The Grind,28-Feb-19,Y,USD,"5,338.00",1,"5,338.00",Y,N,Y,"$5,338 ",762.00%,Ended,5338,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/821979583/interface-zero-30?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6712921#item6712921,4,https://www.kicktraq.com/projects/821979583/interface-zero-30/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,INTERFACE ZERO 3.0,28-Feb-19,Y,EUR,"60,043.00",1.13727,"68,285.10",Y,N,Y,"€60,043",285.00%,Ended,68285.1,1.60874E+12,January 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1074093017/from-beyond-outpost-49-scifi-rpg-starfinder-rolepl-0?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6649746#item6649746,1,https://www.kicktraq.com/projects/1074093017/from-beyond-outpost-49-scifi-rpg-starfinder-rolepl-0/,non-5E,https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,FROM BEYOND:OUTPOST 49 SciFi RPG Starfinder Roleplay Module,28-Feb-19,Y,MXN,"13,801.00",0.051863,Not Funded,N,N,N,"MX$13,801",55.00%,Ended,0,1.60874E+12,January 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/adamxvass/tome-and-wish-you-were-here-rpg-zines?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6712966#item6712966,5,https://www.kicktraq.com/projects/adamxvass/tome-and-wish-you-were-here-rpg-zines/,RPG,,,Tome & Wish You Were Here RPG Zines,28-Feb-19,Y,USD,"8,658.00",1,"8,658.00",Y,N,Y,"$8,658 ",288.00%,Ended,8658,1.60874E+12,February 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/9thlevel/mazes-the-rpg-of-dice-danger-and-dungeons-zineques?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6738976#item6738976,6,https://www.kicktraq.com/projects/9thlevel/mazes-the-rpg-of-dice-danger-and-dungeons-zineques/,RPG,,,"MAZES The RPG of Dice, Danger, and Dungeons #ZineQuest",28-Feb-19,Y,USD,"6,785.00",1,"6,785.00",Y,N,Y,"$6,785 ",342.00%,Ended,6785,1.60874E+12,February 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/willjobst/black-mass?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6736726#item6736726,6,https://www.kicktraq.com/projects/willjobst/black-mass/,RPG,,,Black Mass,28-Feb-19,Y,USD,"6,362.00",1,"6,362.00",Y,N,Y,"$6,362 ",908.00%,Ended,6362,1.60874E+12,February 11 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/zonware/dead-halt?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6702549#item6702549,4,https://www.kicktraq.com/projects/zonware/dead-halt/,RPG,,,DEAD HALT,28-Feb-19,Y,USD,"4,184.00",1,"4,184.00",Y,N,Y,"$4,184 ",1046.00%,Ended,4184,1.60874E+12,February 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/aaronking/patchwork-world-rpg-zine-set?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699235#item6699235,4,https://www.kicktraq.com/projects/aaronking/patchwork-world-rpg-zine-set/,RPG,,,Patchwork World RPG zine set,28-Feb-19,Y,USD,"3,223.00",1,"3,223.00",Y,N,Y,"$3,223 ",805.00%,Ended,3223,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/indigomcd/mnstr-monsters-neer-do-wells-and-silk-trade-routes?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699805#item6699805,4,https://www.kicktraq.com/projects/936710587/mnstr-monsters-neer-do-wells-and-silk-trade-routes/,RPG,,,"M.N.S.T.R. [Monsters, Ne'er-do-wells, and Silk Trade Routes]",28-Feb-19,Y,USD,"1,294.00",1,"1,294.00",Y,N,Y,"$1,294 ",129.00%,Ended,1294,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/434622949/pilgrims-of-rao-core-guidebook-pdf?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6758722#item6758722,8,https://www.kicktraq.com/projects/434622949/pilgrims-of-rao-core-guidebook-pdf/,RPG,,,Pilgrims of Rao: Core Guidebook (PDF),28-Feb-19,Y,USD,511,1,511,Y,N,Y,$511 ,511.00%,Ended,511,1.60874E+12,February 20 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/terryherc/professor-humbert-drumsley-5e-rpg-adventure-codex/description?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6690370#item6690370,3,https://www.kicktraq.com/projects/terryherc/professor-humbert-drumsley-5e-rpg-adventure-codex/,5E,,,Professor Humbert Drumsley: 5e RPG Adventure Codex,1-Mar-19,Y,CAD,"13,510.00",0.75194,"10,158.71",Y,N,Y,"$13,510 CAD",6755.00%,Ended,10158.71,1.60874E+12,January 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/timpgming/mithos-manor-a-5e-adventure?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698636#item6698636,3,https://www.kicktraq.com/projects/1820022764/mithos-manor-a-5e-adventure/,5E,,,"Mithos Manor, A 5E Adventure.",1-Mar-19,Y,USD,"3,519.00",1,"3,519.00",Y,N,Y,"$3,519 ",3519.00%,Ended,3519,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/stephaniemcalea/hudson-and-brand-shadows-of-the-past?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6676475#item6676475,2,https://www.kicktraq.com/projects/stephaniemcalea/hudson-and-brand-shadows-of-the-past/,non-5E,https://rpggeek.com/rpg/23113/call-cthulhu-7th-edition,,Hudson & Brand: Shadows of the Past,1-Mar-19,Y,GBP,"26,626.00",1.3209,"35,170.28",Y,N,Y,"£26,626",443.00%,Ended,35170.28,1.60874E+12,January 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/densitymedia/strings-a-zine-supplement-for-many-ttrpgs?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698761#item6698761,4,https://www.kicktraq.com/projects/densitymedia/strings-a-zine-supplement-for-many-ttrpgs/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Strings: A Zine Supplement for Many TTRPGs,1-Mar-19,Y,USD,923,1,923,Y,N,Y,$923 ,461.00%,Ended,923,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/d351/fantasies-for-foreplay-an-erotic-storytelling-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6688052#item6688052,3,https://www.kicktraq.com/projects/d351/fantasies-for-foreplay-an-erotic-storytelling-game/,non-5E,https://rpggeek.com/rpg/44002/foreplay-erotic-storytelling-game,,Fantasies for Foreplay: An Erotic Storytelling Game,1-Mar-19,Y,USD,935,1,Not Funded,N,N,N,$935 ,62.00%,Ended,0,1.60874E+12,January 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dastardlydave/a-rasp-of-sand-a-roguelike-tabletop-rpg-experience?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6713036#item6713036,5,https://www.kicktraq.com/projects/dastardlydave/a-rasp-of-sand-a-roguelike-tabletop-rpg-experience/,RPG,,https://rpggeek.com/rpg/50827/knave-1st-ed,A Rasp of Sand: A Roguelike Tabletop RPG Experience,1-Mar-19,Y,USD,"7,617.00",1,"7,617.00",Y,N,Y,"$7,617 ",761.00%,Ended,7617,1.60874E+12,February 5 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/346468029/beat-the-boss?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6716521#item6716521,5,https://www.kicktraq.com/projects/346468029/beat-the-boss/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Beat the Boss,1-Mar-19,Y,USD,"7,520.00",1,"7,520.00",Y,N,Y,"$7,520 ",190.00%,Ended,7520,1.60874E+12,January 31 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/michaeldunnoconnor/goblinville-gazette?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6719802#item6719802,5,https://www.kicktraq.com/projects/michaeldunnoconnor/goblinville-gazette/,RPG,,,Goblinville Gazette,1-Mar-19,Y,USD,"12,330.00",1,"12,330.00",Y,N,Y,"$12,330 ",2466.00%,Ended,12330,1.60874E+12,February 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/306710138/football-fantasy-a-first-and-dungeon-zine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699136#item6699136,4,https://www.kicktraq.com/projects/306710138/football-fantasy-a-first-and-dungeon-zine/,RPG,,,"Football Fantasy, a first-and-dungeon zine.",1-Mar-19,Y,USD,"1,816.00",1,"1,816.00",Y,N,Y,"$1,816 ",100.00%,Ended,1816,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/583799276/blood-chrome-neon?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6743631#item6743631,7,https://www.kicktraq.com/projects/583799276/blood-chrome-neon/,RPG,,,BLOOD CHROME NEON,1-Mar-19,Y,USD,"1,795.00",1,"1,795.00",Y,N,Y,"$1,795 ",359.00%,Ended,1795,1.60874E+12,February 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/768022427/vampires-werewolves-and-hags-of-myth-for-pathfinde?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698181#item6698181,3,https://www.kicktraq.com/projects/768022427/vampires-werewolves-and-hags-of-myth-for-pathfinde/,5E,,,"Vampires, Werewolves, & Hags of Myth for Pathfinder & 5e",2-Mar-19,Y,USD,"1,214.00",1,Not Funded,N,N,N,"$1,214 ",75.00%,Ended,0,1.60874E+12,January 31 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/603369607/skill-points?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6712997#item6712997,5,https://www.kicktraq.com/projects/603369607/skill-points/,5E,,,Skill Points,2-Mar-19,Y,USD,"2,020.00",1,"2,020.00",Y,N,Y,"$2,020 ",505.00%,Ended,2020,1.60874E+12,February 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/gmdk/the-demon-collective-vol-1?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6712974#item6712974,5,https://www.kicktraq.com/projects/gmdk/the-demon-collective-vol-1/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"The Demon Collective, Vol. 1",2-Mar-19,Y,USD,"6,947.00",1,"6,947.00",Y,N,Y,"$6,947 ",694.00%,Ended,6947,1.60874E+12,February 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/vanuses/vanuses-protectors-of-time-a-tabletop-roleplay-gam?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6632070#item6632070,1,https://www.kicktraq.com/projects/vanuses/vanuses-protectors-of-time-a-tabletop-roleplay-gam/,RPG,,,Vanuses - Protectors of Time. A tabletop roleplay game!,2-Mar-19,Y,USD,144,1,Not Funded,N,N,N,$144 ,1.00%,Ended,0,1.60874E+12,January 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/nathanhillustration/knights-of-gartania-a-dandd-character-supplement-b?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6690365#item6690365,3,https://www.kicktraq.com/projects/nathanhillustration/knights-of-gartania-a-dandd-character-supplement-b/,5E,,,Knights of Gartania: A D&D Character Supplement Book,3-Mar-19,Y,GBP,"1,646.00",1.3239,"2,179.14",Y,N,Y,"£1,646",109.00%,Ended,2179.14,1.60874E+12,January 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/swgames/lands-of-astria?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698730#item6698730,3,https://www.kicktraq.com/projects/swgames/lands-of-astria/,5E,,,Lands of Astria,3-Mar-19,Y,USD,217,,Not Funded,N,Y,N,$217 ,6.00%,Cancelled,0,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/loottheboss/ultimate-player-race-creator-endless-5e-dandd-race?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698745#item6698745,4,https://www.kicktraq.com/projects/loottheboss/ultimate-player-race-creator-endless-5e-dandd-race/,5E,,,Ultimate Player Race Creator - Endless 5E D&D Races,3-Mar-19,Y,USD,"6,012.00",1,"6,012.00",Y,N,Y,"$6,012 ",751.00%,Ended,6012,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/737521052/loves-labours-liberated-a-5e-rpg-zine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698287#item6698287,3,https://www.kicktraq.com/projects/737521052/loves-labours-liberated-a-5e-rpg-zine/,5E,,,Love's Labour's Liberated - A 5e RPG Zine,3-Mar-19,Y,USD,"1,018.00",1,"1,018.00",Y,N,Y,"$1,018 ",101.00%,Ended,1018,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/strongholdpressgames/silver-swords-an-rpg-fanzine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698279#item6698279,3,https://www.kicktraq.com/projects/strongholdpressgames/silver-swords-an-rpg-fanzine/,5E,,,Silver Swords: An RPG fanzine,3-Mar-19,Y,USD,903,1,903,Y,N,Y,$903 ,258.00%,Ended,903,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/drewcifer/harrowings-from-the-rime?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699139#item6699139,4,https://www.kicktraq.com/projects/622356891/harrowings-from-the-rime/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Harrowings From The Rime!,3-Mar-19,Y,USD,750,1,750,Y,N,Y,$750 ,150.00%,Ended,750,1.60874E+12,February 1 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/867597671/realms-of-atrothia-primary-expansion?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698638#item6698638,3,https://www.kicktraq.com/projects/867597671/realms-of-atrothia-primary-expansion/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Realms of Atrothia: Primary Expansion,3-Mar-19,Y,CAD,"2,457.00",0.75276,Not Funded,N,N,N,"$2,457 CAD",3.00%,Ended,0,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/legendarypants/ordinary-towns-small-settlements-for-any-campaign?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699113#item6699113,4,https://www.kicktraq.com/projects/legendarypants/ordinary-towns-small-settlements-for-any-campaign/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Ordinary Towns: Small Settlements for Any Campaign,3-Mar-19,Y,USD,"40,165.00",1,"40,165.00",Y,N,Y,"$40,165 ",803.00%,Ended,40165,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/coreypress/what-happened-at-wyvern-rock?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6698711#item6698711,3,https://www.kicktraq.com/projects/coreypress/what-happened-at-wyvern-rock/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,What Happened at Wyvern Rock?,3-Mar-19,Y,USD,"4,907.00",1,"4,907.00",Y,N,Y,"$4,907 ",490.00%,Ended,4907,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/reigndragon/dirgezine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6699094#item6699094,4,https://www.kicktraq.com/projects/reigndragon/dirgezine/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,D.I.R.G.Ezine,3-Mar-19,Y,USD,"1,746.00",1,"1,746.00",Y,N,Y,"$1,746 ",116.00%,Ended,1746,1.60874E+12,February 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/terminus/weekend-at-terminus-manor-0?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6657969#item6657969,1,https://www.kicktraq.com/projects/terminus/weekend-at-terminus-manor-0/,RPG,,,Weekend at Terminus Manor,3-Mar-19,Y,USD,"1,600.00",,Not Funded,N,Y,Y,"$1,600 ",100.00%,Cancelled,0,1.60874E+12,January 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/infiniumgamestudio/artifacts-and-artifice-3-druid-enclave-pathfinder?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6679214#item6679214,2,https://www.kicktraq.com/projects/infiniumgamestudio/artifacts-and-artifice-3-druid-enclave-pathfinder/,5E,,,Artifacts & Artifice 3: Druid Enclave (Pathfinder/5E),4-Mar-19,Y,EUR,"6,596.00",1.1337,"7,477.89",Y,N,Y,"€6,596",1319.00%,Ended,7477.89,1.60874E+12,January 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/burningwheel/the-bridge-of-the-damned?ref=bggforums,https://rpggeek.com/rpg/22238/torchbearer-2013,7,https://www.kicktraq.com/projects/burningwheel/the-bridge-of-the-damned/,non-5E,https://rpggeek.com/rpg/22238/torchbearer-2013,,The Bridge of the Damned,4-Mar-19,Y,USD,"5,469.00",1,"5,469.00",Y,N,Y,"$5,469 ",1093.00%,Ended,5469,1.60874E+12,February 18 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/checkthisartifact/check-this-artifact?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6736700#item6736700,6,https://www.kicktraq.com/projects/checkthisartifact/check-this-artifact/,non-5E,https://rpggeek.com/rpg/28323/mutant-crawl-classics-role-playing-game,,Check This Artifact,4-Mar-19,Y,USD,"6,460.00",1,"6,460.00",Y,N,Y,"$6,460 ",287.00%,Ended,6460,1.60874E+12,February 11 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/703093372/shards-worldbuilding-zine-quickstarter?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6738961#item6738961,6,https://www.kicktraq.com/projects/703093372/shards-worldbuilding-zine-quickstarter/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Shards: Worldbuilding Zine - Quickstarter,4-Mar-19,Y,GBP,"3,083.00",1.317815,"4,062.82",Y,N,Y,"£3,083",308.00%,Ended,4062.82,1.60874E+12,February 12 2019,,,,,,,,,,,
https://rpggeek.com/geeklist/250272/item/6738976#item6738976,https://rpggeek.com/geeklist/250272/item/6738980#item6738980,6,https://www.kicktraq.com/projects/michaelbielaczyc/shadows-of-the-tower-adventure-2-temple-of-the-val/,non-5E,https://rpggeek.com/rpg/38881/sagaborn-roleplaying-game,,"Shadows of the Tower, Adventure 2; Temple of the Valley",4-Mar-19,Y,EUR,969,1.1337,"1,098.56",Y,N,Y,€969,242.00%,Ended,1098.56,1.60874E+12,February 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/thesingularity/champions-of-the-earth-the-rpg-zine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6711725#item6711725,4,https://www.kicktraq.com/projects/thesingularity/champions-of-the-earth-the-rpg-zine/,RPG,,,Champions of the Earth: The RPG Zine,4-Mar-19,Y,USD,"7,457.00",1,"7,457.00",Y,N,Y,"$7,457 ",745.00%,Ended,7457,1.60874E+12,February 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/jstreissand/airships-of-brackas-a-supplement-for-5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6739005#item6739005,6,https://www.kicktraq.com/projects/jstreissand/airships-of-brackas-a-supplement-for-5e/,5E,,,Airships of Brackas: A Supplement for 5e,5-Mar-19,Y,USD,"2,527.00",1,"2,527.00",Y,N,Y,"$2,527 ",505.00%,Ended,2527,1.60874E+12,February 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1362016977/the-words-and-deeds-of-the-chain-of-tlachic?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6738967#item6738967,6,https://www.kicktraq.com/projects/1362016977/the-words-and-deeds-of-the-chain-of-tlachic/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Words and Deeds of the Chain of Tlachic,5-Mar-19,Y,USD,"1,028.00",1,"1,028.00",Y,N,Y,"$1,028 ",293.00%,Ended,1028,1.60874E+12,February 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ckg/castles-and-crusades-codex-aegyptus?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6736741#item6736741,6,https://www.kicktraq.com/projects/676918054/castles-and-crusades-codex-aegyptus/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades Codex Aegyptus,5-Mar-19,Y,USD,"24,135.00",1,"24,135.00",Y,N,Y,"$24,135 ",965.00%,Ended,24135,1.60874E+12,February 11 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/jesseross/girl-underground-zine-quest?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6713017#item6713017,5,https://www.kicktraq.com/projects/jesseross/girl-underground-zine-quest/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Girl Underground — Zine Quest,5-Mar-19,Y,USD,"16,243.00",1,"16,243.00",Y,N,Y,"$16,243 ",3248.00%,Ended,16243,1.60874E+12,February 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/kellyblack/cyb-r-a-cyberpunk-genre-adaption-of-5e-dnd?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6709511#item6709511,4,https://www.kicktraq.com/projects/kellyblack/cyb-r-a-cyberpunk-genre-adaption-of-5e-dnd/,5E,,,CYB_R: A cyberpunk genre adaption of 5e DnD,6-Mar-19,Y,USD,"2,424.00",1,Not Funded,N,N,N,"$2,424 ",48.00%,Ended,0,1.60874E+12,February 4 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/150522358/the-dungeon-community-first-level-dungeon-book?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6711720#item6711720,4,https://www.kicktraq.com/projects/150522358/the-dungeon-community-first-level-dungeon-book/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,THE DUNGEON COMMUNITY FIRST LEVEL DUNGEON BOOK,6-Mar-19,Y,USD,"4,058.00",1,"4,058.00",Y,N,Y,"$4,058 ",405.00%,Ended,4058,1.60874E+12,February 4 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/1059971838/rpg-zine-challenge-the-compleat-angler?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6709522#item6709522,4,https://www.kicktraq.com/projects/1059971838/rpg-zine-challenge-the-compleat-angler/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,RPG Zine Challenge: The Compleat Beastman,6-Mar-19,Y,USD,751,1,751,Y,N,Y,$751 ,150.00%,Ended,751,1.60874E+12,February 4 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/1325743523/titan-hunt?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6709518#item6709518,4,https://www.kicktraq.com/projects/1325743523/titan-hunt/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Titan Hunt,6-Mar-19,Y,DKK,"14,011.00",0.151625,"2,124.42",Y,N,Y,"kr14,011 DKK",215.00%,Ended,2124.42,1.60874E+12,February 4 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dmgallo/the-old-world-zine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6758711#item6758711,8,https://www.kicktraq.com/projects/dmgallo/the-old-world-zine/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Old World Zine,6-Mar-19,Y,USD,"1,640.00",1,"1,640.00",Y,N,Y,"$1,640 ",328.00%,Ended,1640,1.60874E+12,February 20 2019,,,,,,,,,,,
