,,,1740264455815,,266,281,128,0,,,,215,193,408,20,8,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,,Last Updated,Start Date,,
"http://www.kickstarter.com/projects/359933865/advanced-encounters-alternate-objectives?ref=bggforums',",item2079009,,https://www.kicktraq.com/projects/matthewjhanson/advanced-encounters-alternate-objectives/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Advanced Encounters: Alternate Objectives,April 17 2012,Y,USD,"2,427.00",1,"2,427.00",Y,N,Y,"$2,427",485.00%,Ended,2427,1616169628580,March 16 2012,A DM advice and resource book that provides alternate ways to win (or lose) encounters beyond just slaying all the bad guys.,//s3.amazonaws.com/ksr/projects/89576/photo-small.jpg
"http://www.kickstarter.com/projects/2072399402/the-parsec-rpg?ref=bggforums',",item2076857,,https://www.kicktraq.com/projects/2072399402/the-parsec-rpg/,RPG,,,The Parsec RPG,April 18 2012,Y,USD,"12,440.00",1,"12,440.00",Y,N,Y,"$12,440",376.00%,Ended,12440,1616169628581,March 19 2012,"Parsec is a science-fiction table-top RPG of corporate operatives, spies, urban insurgents, space pirates and offworld exploration.",//s3.amazonaws.com/ksr/projects/93461/photo-small.jpg
http://www.kickstarter.com/projects/1269000670/hellas-worlds-of-sun-and-stone-rpg?ref=bggforums,item2073481,,https://www.kicktraq.com/projects/1269000670/hellas-worlds-of-sun-and-stone-rpg/,RPG,,,HELLAS: Worlds of Sun and Stone RPG,April 20 2012,Y,USD,"11,907.00",1,"11,907.00",Y,N,Y,"$11,907",113.00%,Ended,11907,1616169628583,March 16 2012,HELLAS is a Greek space opera role-playing game (RPG). Players take on personas of larger than life heroes who strive for immortality,//s3.amazonaws.com/ksr/projects/72209/photo-small.jpg
"http://www.kickstarter.com/projects/evilhat/spirit-of-the-century-presents-the-dinocalypse-tri?ref=bggforums',",item2105516,,https://www.kicktraq.com/projects/evilhat/spirit-of-the-century-presents-the-dinocalypse-tri/,non-5E,https://rpggeek.com/rpg/576/spirit-century,,Spirit of the Century Presents: The Dinocalypse Trilogy,April 22 2012,Y,USD,"42,769.00",1,"42,769.00",Y,N,Y,"$42,769",855.00%,Ended,42769,1616169628588,March 20 2012,"With psychic dinosaurs taking over Manhattan and beyond, it's up to the Century Club to save humanity -- from extinction!",//s3.amazonaws.com/ksr/projects/85628/photo-small.jpg
"http://www.kickstarter.com/projects/darknovagames/dark-nova-fortune-and-glory?ref=bggforums',",item2064944,,https://www.kicktraq.com/projects/darknovagames/dark-nova-fortune-and-glory/,non-5E,not in system,,Dark Nova: Fortune and Glory,April 22 2012,Y,USD,136.00,1,Not Funded,N,Y,N,$136,6.00%,Cancelled,0,1616169628590,March 12 2012,"The first expansion for the Dark Nova RPG, focusing on the ever-popular Freetraders, privateers, and other rogues of the spacelanes.",//s3.amazonaws.com/ksr/projects/74337/photo-small.jpg
"http://www.kickstarter.com/projects/1978657574/dionysus-games-indy-games-for-everyone?ref=bggforums',",item2093056,,https://www.kicktraq.com/projects/1978657574/dionysus-games-indy-games-for-everyone/,RPG,,,Dionysius Games - Indy Games for everyone.,April 22 2012,Y,USD,607.00,1,607.00,Y,N,Y,$607,134.00%,Ended,607,1616169628586,March 23 2012,"Kickstart this to help launch 5 brand new RPGs!  Earn free downloads, free books, even the right to be mentioned in the examples!",//s3.amazonaws.com/ksr/projects/46593/photo-small.jpg
"http://www.kickstarter.com/projects/1292093911/kaisers-gate-for-savage-worlds?ref=bggforums',",item2059814,,https://www.kicktraq.com/projects/1292093911/kaisers-gate-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Kaiser's Gate for Savage Worlds,April 23 2012,Y,USD,"4,744.00",1,"4,744.00",Y,N,Y,"$4,744",632.00%,Ended,4744,1616169628594,March 7 2012,"This alternate history, presents an alternate take on World War One.",//s3.amazonaws.com/ksr/projects/77091/photo-small.jpg
"http://www.kickstarter.com/projects/603742243/full-moon-an-rpg-of-life-on-the-lunar-frontier?ref=bggforums',",item2089836,,https://www.kicktraq.com/projects/603742243/full-moon-an-rpg-of-life-on-the-lunar-frontier/,RPG,,https://rpggeek.com/rpgsystem/577/fate-30,Full Moon: An RPG of Life on the Lunar Frontier,April 23 2012,Y,USD,"6,010.00",1,"6,010.00",Y,N,Y,"$6,010",150.00%,Ended,6010,1616169628592,March 23 2012,"Full Moon is a roleplaying game about life on the lunar frontier, powered by a streamlined version of the FATE system.",//s3.amazonaws.com/ksr/projects/73153/photo-small.jpg
https://www.kickstarter.com/projects/jamiechambers/metamorphosis-alpha-roleplaying-game,item2096994,,https://www.kicktraq.com/projects/jamiechambers/metamorphosis-alpha-roleplaying-game/,RPG,,https://rpggeek.com/rpgfamily/2116/metamorphosis-alpha,Metamorphosis Alpha Roleplaying Game,April 29 2012,Y,USD,"18,545.00",1,"18,545.00",Y,N,Y,"$18,545",185.00%,Ended,18545,1616169628602,April 6 2012,Explore and survive as a primitive mutant on a derelict starship using all-new rules as the very first tabletop scifi RPG returns.,//s3.amazonaws.com/ksr/projects/127122/photo-small.jpg
"http://www.kickstarter.com/projects/arcdream/the-sense-of-the-sleight-of-hand-man?ref=bggforums',",item2089829,,https://www.kicktraq.com/projects/arcdream/the-sense-of-the-sleight-of-hand-man/,non-5E,https://rpggeek.com/rpg/310/call-cthulhu-2nd-6th-edition,,The Sense of the Sleight of Hand Man,April 30 2012,Y,USD,"14,494.00",1,"14,494.00",Y,N,Y,"$14,494",263.00%,Ended,14494,1616169628607,March 31 2012,A classic-era Call of Cthulhu campaign set in the terrifying worlds of H.P. Lovecraft's Dreamlands.,//s3.amazonaws.com/ksr/projects/114096/photo-small.jpg
"http://www.kickstarter.com/projects/1359565526/low-life-the-whole-hole-a-gadabouts-guide-to-mutha?ref=bggforums',",item2093041,,https://www.kicktraq.com/projects/1359565526/low-life-the-whole-hole-a-gadabouts-guide-to-mutha/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Low Life - The Whole Hole: A Gadabout's Guide to Mutha Oith,April 30 2012,Y,USD,"13,885.00",1,"13,885.00",Y,N,Y,"$13,885",173.00%,Ended,13885,1616169628608,March 23 2012,The Whole Hole explores and expands the lands and denizens of Mutha Oith as introduced in the popular Low Life RPG.,//s3.amazonaws.com/ksr/projects/112315/photo-small.jpg
"http://www.kickstarter.com/projects/4wfg/deus-ex-historica?ref=bggforums',",item2093083,,https://www.kicktraq.com/projects/4wfg/deus-ex-historica/,non-5E,https://rpggeek.com/rpg/9041/mutants-masterminds-third-edition,,Deus ex Historica,April 30 2012,Y,USD,"3,720.00",1,"3,720.00",Y,N,Y,"$3,720",106.00%,Ended,3720,1616169628610,March 23 2012,Take a look into the files of archaeologist Danni Cipher & explore the Ages of the Super-Hero in this Super-powered by M&M product!,//s3.amazonaws.com/ksr/projects/108205/photo-small.jpg
"http://www.kickstarter.com/projects/462624115/neoexodus-adventure-origin-of-man-for-pathfinder-r?ref=bggforums',",item2069364,,https://www.kicktraq.com/projects/462624115/neoexodus-adventure-origin-of-man-for-pathfinder-r/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,NeoExodus Adventure: Origin of Man for Pathfinder RPG,April 30 2012,Y,USD,585.00,1,585.00,Y,N,Y,$585,117.00%,Ended,585,1616169628612,March 14 2012,Danger abounds in this all new Pathfinder Roleplaying Game adventure for the NeoExodus: A House Divided Campaign setting.,//s3.amazonaws.com/ksr/projects/73341/photo-small.jpg
https://www.kickstarter.com/projects/476430982/dog-eat-dog?ref=bggforums,item2113056,,https://www.kicktraq.com/projects/476430982/dog-eat-dog/,RPG,,,Dog Eat Dog,April 30 2012,Y,USD,"6,704.00",1,"6,704.00",Y,N,Y,"$6,704",223.00%,Ended,6704,1616169628605,March 28 2012,"Dog Eat Dog is a fun, compelling game about colonialism and assimilation in the Pacific Islands.",//s3.amazonaws.com/ksr/projects/84941/photo-small.jpg
"http://www.kickstarter.com/projects/218255739/king-for-a-day?ref=bggforums',",item2090356,,https://www.kicktraq.com/projects/218255739/king-for-a-day/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,King for a Day,May 1 2012,Y,USD,"4,844.00",1,"4,844.00",Y,N,Y,"$4,844",605.00%,Ended,4844,1616169628614,April 1 2012,"King for a Day is my first kickstarter project, a lengthy roleplaying horror-inspired campaign-adventure for any fantasy setting.",//s3.amazonaws.com/ksr/projects/113654/photo-small.jpg
"http://www.kickstarter.com/projects/darknovagames/dark-nova-rpg-fortune-and-glory?ref=bggforums',",item2093012,,https://www.kicktraq.com/projects/darknovagames/dark-nova-rpg-fortune-and-glory/,non-5E,not in system,,Dark Nova RPG: Fortune and Glory,May 1 2012,Y,USD,"2,520.00",1,"2,520.00",Y,N,Y,"$2,520",265.00%,Ended,2520,1616169628615,March 23 2012,"The first expansion for the Dark Nova RPG, focusing on Freetraders, privateers, netrunners and other rogues of the 24th century.",//s3.amazonaws.com/ksr/projects/111690/photo-small.jpg
"http://www.kickstarter.com/projects/1832603818/champions-live-action?ref=bggforums',",item2094273,,https://www.kicktraq.com/projects/1832603818/champions-live-action/,RPG,,https://rpggeek.com/rpgfamily/399/champions,Champions Live Action,May 4 2012,Y,USD,"9,368.00",1,"9,368.00",Y,N,Y,"$9,368",104.00%,Ended,9368,1616169628617,April 4 2012,"A brand new superhero Live Action Roleplaying Game, set in the world of Champions!",//s3.amazonaws.com/ksr/projects/104905/photo-small.jpg
"http://www.kickstarter.com/projects/705393141/myth-and-magic-players-guide-2e-revived-and-update?ref=bggforums',",item2088335,,https://www.kicktraq.com/projects/705393141/myth-and-magic-players-guide-2e-revived-and-update/,non-5E,https://rpggeek.com/rpg/6506/myth-magic,,Myth & Magic Player's Guide - 2E Revived and Updated!!!,May 7 2012,Y,USD,"24,076.00",1,"24,076.00",Y,N,Y,"$24,076",481.00%,Ended,24076,1616169628618,March 28 2012,Myth & Magic is a fantasy tabletop RPG that revives and updates the 2nd Edition of the World's Most Popular Roleplaying Game.,//s3.amazonaws.com/ksr/projects/111119/photo-small.jpg
"http://www.kickstarter.com/projects/1001873952/quicksilver-worldbook-for-pathfinder?ref=bggforums',",item2093068,,https://www.kicktraq.com/projects/1001873952/quicksilver-worldbook-for-pathfinder/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Quicksilver Worldbook for Pathfinder,May 8 2012,Y,USD,"3,555.00",1,"3,555.00",Y,N,Y,"$3,555",101.00%,Ended,3555,1616169628619,April 3 2012,"Pathfinder sourcebook with psychic powers, new classes, new monsters, map & the dangerous living metal of the world of ""Quicksilver""!",//s3.amazonaws.com/ksr/projects/118356/photo-small.jpg
"http://www.kickstarter.com/projects/714151308/pure-steam-pathfinder-compatible-rpg-setting?ref=bggforums',",item2062526,,https://www.kicktraq.com/projects/714151308/pure-steam-pathfinder-compatible-rpg-setting/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Pure Steam - Pathfinder Compatible RPG Setting,May 9 2012,Y,USD,"15,060.00",1,"15,060.00",Y,N,Y,"$15,060",139.00%,Ended,15060,1616169628621,March 10 2012,"Pure Steam is everything you need to experience custom steampunk RPG adventures. Unique races, classes, weapons, and tech!",//s3.amazonaws.com/ksr/projects/64015/photo-small.jpg
https://www.kickstarter.com/projects/ScryingEyeGames/welcome-to-mortiston-usa-an-all-american-zombie-ap?ref=bggforums,item2129616,,https://www.kicktraq.com/projects/ScryingEyeGames/welcome-to-mortiston-usa-an-all-american-zombie-ap/,non-5E,https://rpggeek.com/rpg/6175/outbreak-undead,,"Welcome to Mortiston, USA: An All American Zombie Apocalypse",May 10 2012,Y,USD,"1,296.00",1,"1,296.00",Y,N,Y,"$1,296",137.00%,Ended,1296,1616169628621,May 1 2012,"""Mortistion, USA"" is an RPG  Zombie Apocalypse world setting licensed for Outbreak: Undead, Savage Worlds, and more.",//s3.amazonaws.com/ksr/projects/141540/photo-small.jpg
"http://www.kickstarter.com/projects/channelm/witch-girls-book-of-shadows-witch-girls-second-edi?ref=bggforums',",item2089825,,https://www.kicktraq.com/projects/channelm/witch-girls-book-of-shadows-witch-girls-second-edi/,non-5E,https://rpggeek.com/rpg/3079/witch-girls-adventures,,Witch Girls Book of Shadows. (Witch Girls Second Edition),May 10 2012,Y,USD,"8,717.00",1,"8,717.00",Y,N,Y,"$8,717",435.00%,Ended,8717,1616169628622,March 31 2012,"The second edition of the award winning RPG brings easy to play rules, stunning art and magical mischief to players of all ages.",//s3.amazonaws.com/ksr/projects/116587/photo-small.jpg
http://www.kickstarter.com/projects/599898390/candycreeps-the-rpg?ref=bggforums,item2108251,,https://www.kicktraq.com/projects/599898390/candycreeps-the-rpg/,RPG,,,CandyCreeps the RPG,May 14 2012,Y,USD,"2,020.00",1,"2,020.00",Y,N,Y,"$2,020",288.00%,Ended,2020,1616169628623,April 14 2012,"The cute, creepy role-playing game",//s3.amazonaws.com/ksr/projects/128613/photo-small.jpg
"http://www.kickstarter.com/projects/machineage/farewell-to-fear-a-progressive-post-fantasy-rpg?ref=bggforums',",item2114059,,https://www.kicktraq.com/projects/machineage/farewell-to-fear-a-progressive-post-fantasy-rpg/,RPG,,,Farewell to Fear: A Progressive Post-Fantasy RPG,May 20 2012,Y,USD,"18,696.00",1,"18,696.00",Y,N,Y,"$18,696",467.00%,Ended,18696,1616169628624,April 20 2012,A self-aware fantasy RPG about tearing down fantasy's legacy tropes. We're telling stories of revolution and optimistic change.,//s3.amazonaws.com/ksr/projects/138329/photo-small.jpg
"http://www.kickstarter.com/projects/350683997/midgard-tales-13-pathfinder-adventures?ref=bggforums',",item2108252,,https://www.kicktraq.com/projects/350683997/midgard-tales-13-pathfinder-adventures/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Midgard Tales: 13 Pathfinder Adventures,May 21 2012,Y,USD,"28,028.00",1,"28,028.00",Y,N,Y,"$28,028",373.00%,Ended,28028,1616169628626,April 14 2012,"The Midgard Tales hardcover collects 13 fantasy adventures with an original spin. Visit the 7 Cities, Trollheim, and the realms beyond!",//s3.amazonaws.com/ksr/projects/127738/photo-small.jpg
"http://www.kickstarter.com/projects/herogames/champions-villains-3-solo-villains?ref=bggforums',",item2122650,,https://www.kicktraq.com/projects/herogames/champions-villains-3-solo-villains/,non-5E,https://rpggeek.com/rpg/11085/champions-hero-system-6,,Champions Villains 3: Solo Villains,May 24 2012,Y,USD,"16,331.00",1,"16,331.00",Y,N,Y,"$16,331",116.00%,Ended,16331,1616169628627,April 25 2012,137 solo villians from the Champions Universe for exciting superhero roleplaying!,//s3.amazonaws.com/ksr/projects/143201/photo-small.jpg
http://www.kickstarter.com/projects/1806414228/steampunk-musha-victoriental-adventures?ref=bggforums,item2146249,,https://www.kicktraq.com/projects/1806414228/steampunk-musha-victoriental-adventures/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Steampunk Musha: Victoriental Adventures,May 26 2012,Y,USD,"14,566.00",1,"14,566.00",Y,N,Y,"$14,566",416.00%,Ended,14566,1616169628628,April 26 2012,"Steampunk Musha is a Victoriental feudal land, torn between honoring the old traditions and embracing new technologies.",//s3.amazonaws.com/ksr/projects/149828/photo-small.jpg
"http://www.kickstarter.com/projects/565866321/mecha-combiners?ref=bggforums',",item2109709,,https://www.kicktraq.com/projects/565866321/mecha-combiners/,non-5E,https://rpggeek.com/rpg/6365/mecha,,Mecha Combiners RPG,May 31 2012,Y,USD,"3,655.00",1,"3,655.00",Y,N,Y,"$3,655",182.00%,Ended,3655,1616169628630,April 16 2012,"When one mecha just won't do, teams of mecha combine to form super robots in Mecha Combiners, a supplement for the Mecha RPG.",//s3.amazonaws.com/ksr/projects/135123/photo-small.jpg
"http://www.kickstarter.com/projects/704723768/the-book-of-jade-supplement-for-the-ironclaw-rpg?ref=bggforums',",item2114061,,https://www.kicktraq.com/projects/704723768/the-book-of-jade-supplement-for-the-ironclaw-rpg/,non-5E,https://rpggeek.com/rpg/6076/ironclaw-second-edition,,THE BOOK OF JADE - Supplement for the Ironclaw RPG,June 1 2012,Y,USD,"16,794.00",1,"16,794.00",Y,N,Y,"$16,794",167.00%,Ended,16794,1616169628631,April 19 2012,An update of the acclaimed JADECLAW fantasy role-playing game.,//s3.amazonaws.com/ksr/projects/108253/photo-small.jpg
"http://www.kickstarter.com/projects/1089664561/new-fire-the-aztec-inspired-rpg?ref=bggforums',",item2130173,,https://www.kicktraq.com/projects/1089664561/new-fire-the-aztec-inspired-rpg/,RPG,,,"New Fire, the Aztec-inspired RPG",June 1 2012,Y,USD,"11,109.00",1,"11,109.00",Y,N,Y,"$11,109",370.00%,Ended,11109,1616169628632,May 2 2012,"A tabletop fantasy game inspired by the mythology of the Aztecs, the Maya, and the other civilizations of Precolumbian Mesoamerica.",//s3.amazonaws.com/ksr/projects/86881/photo-small.jpg
"http://www.kickstarter.com/projects/100743523/the-terah-project-steampunk-for-pathfinder-role-pl?ref=bggforums',",item2093015,,https://www.kicktraq.com/projects/100743523/the-terah-project-steampunk-for-pathfinder-role-pl/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Terah Project: Steampunk for Pathfinder Role-Playing,June 2 2012,Y,USD,"14,145.00",1,"14,145.00",Y,N,Y,"$14,145",188.00%,Ended,14145,1616169628637,April 3 2012,The Terah Project is designed to incorporate the ruleset of Paizo's Pathfinder Role-Playing Game into a new steampunk-based world.,//s3.amazonaws.com/ksr/projects/65941/photo-small.jpg
"http://www.kickstarter.com/projects/2088843740/outlive-outdead-a-cinematic-zombie-rpg?ref=bggforums',",item2126970,,https://www.kicktraq.com/projects/2088843740/outlive-outdead-a-cinematic-zombie-rpg/,RPG,,,Outlive Outdead - A cinematic zombie RPG,June 2 2012,Y,USD,"3,814.00",1,"3,814.00",Y,N,Y,"$3,814",190.00%,Ended,3814,1616169628635,April 27 2012,"Zombies as PCs, trust issues, cinematic rules, betrayal, shotguns, fast or slow zombies, hiding zombie bites -- it's all here.",//s3.amazonaws.com/ksr/projects/154806/photo-small.jpg
"http://www.kickstarter.com/projects/viciouscrucible/vote-for-the-second-vicious-crucible?ref=bggforums',",item2139861,,https://www.kicktraq.com/projects/viciouscrucible/vote-for-the-second-vicious-crucible/,non-5E,https://rpggeek.com/rpg/18219/vicious-crucible,,Vote for the Second Vicious Crucible!,June 4 2012,Y,USD,"2,152.00",1,"2,152.00",Y,N,Y,"$2,152",107.00%,Ended,2152,1616169628638,May 9 2012,Vicious Crucible games are short RPGs set in detailed corners of a fantasy world.  You can vote on what the next game will feature.,//s3.amazonaws.com/ksr/projects/14838/photo-small.jpg
"http://www.kickstarter.com/projects/playattentiongames/curse-the-darkness-a-roleplaying-game?ref=bggforums',",item2122646,,https://www.kicktraq.com/projects/playattentiongames/curse-the-darkness-a-roleplaying-game/,RPG,,,curse the darkness - a roleplaying game,June 6 2012,Y,USD,"11,861.00",1,"11,861.00",Y,N,Y,"$11,861",237.00%,Ended,11861,1616169628640,April 25 2012,"curse the darkness is a postapocalyptic roleplaying game about identity, memory and hard choices.",//s3.amazonaws.com/ksr/projects/125835/photo-small.jpg
