,,,1740264532988,,151,86,,0,,,,,,308,28,,,,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
"https://www.kickstarter.com/projects/676918054/castles-and-crusades-the-hallowed-oracle?ref=bggforums',",item4719146,,https://www.kicktraq.com/projects/676918054/castles-and-crusades-the-hallowed-oracle/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades The Hallowed Oracle,10 Aug 2016,Y,USD,"12,337.00",1,"12,337.00",Y,N,Y,"$12,337",411.00%,Ended,12337,1611246118544,July 5 2016,,,,1
"https://www.kickstarter.com/projects/759107276/stars-of-empire-a-vsf-steampunk-rpg?ref=bggforums',",item4680591,,https://www.kicktraq.com/projects/759107276/stars-of-empire-a-vsf-steampunk-rpg/,non-5E,https://rpggeek.com/rpg/22231/stars-empire,,Stars of Empire a VSF/Steampunk RPG,11 Aug 2016,Y,USD,"4,973.00",1,"4,973.00",Y,N,Y,"$4,973",124.00%,Ended,4973,1611246118547,June 12 2016,,,,
"https://www.kickstarter.com/projects/1192053011/coriolis-a-sci-fi-rpg-from-the-makers-of-mutant-ye?ref=bggforums',",item4730477,,https://www.kicktraq.com/projects/1192053011/coriolis-a-sci-fi-rpg-from-the-makers-of-mutant-ye/,RPG,,https://rpggeek.com/rpg/2141/coriolis,Coriolis - A Sci-Fi RPG from the makers of Mutant: Year Zero,August 11 2016,Y,SEK,"1,233,574.00",0.11798,"145,537.06",Y,N,Y,"kr1,233,574 SEK",2467.00%,Ended,145537.06,1611246118545,July 12 2016,,,,
"https://www.kickstarter.com/projects/applied-vectors/worlds-of-adventure-fantasy-realms?ref=bggforums',",item4735990,,https://www.kicktraq.com/projects/applied-vectors/worlds-of-adventure-fantasy-realms/,non-5E,https://rpggeek.com/rpg/21962/synergy-fantasy,,Worlds of Adventure: Fantasy Realms,August 14 2016,Y,GBP,294.00,1.2908,Not Funded,N,N,N,£294,2.00%,Ended,0,1611246118551,July 15 2016,,,,
"https://www.kickstarter.com/projects/215931791/unity-tabletop-rpg?ref=bggforums',",item4732291,,https://www.kicktraq.com/projects/215931791/unity-tabletop-rpg/,RPG,,,Unity - Tabletop RPG,August 14 2016,Y,CAD,"70,736.00",0.7714,"54,565.75",Y,N,Y,"$70,736 CAD",336.00%,Ended,54565.75,1611246118549,July 12 2016,,,,
"https://www.kickstarter.com/projects/ravendesk/herald-lovecraft-and-tesla-the-savage-worlds-table?ref=bggforums',",item4738326,,https://www.kicktraq.com/projects/ravendesk/herald-lovecraft-and-tesla-the-savage-worlds-table/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Herald: Lovecraft & Tesla - The Savage Worlds Tabletop RPG,August 15 2016,Y,EUR,"24,321.00",1.11814,"27,194.28",Y,N,Y,"€24,321",121.00%,Ended,27194.28,1611246118552,July 16 2016,,,,
"https://www.kickstarter.com/projects/battlefieldpress/gaslight-victorian-fantasy-for-5e-fantasy?ref=bggforums',",item4745772,,https://www.kicktraq.com/projects/battlefieldpress/gaslight-victorian-fantasy-for-5e-fantasy/,5E,,,Gaslight Victorian Fantasy for 5e Fantasy,August 18 2016,Y,USD,"2,212.00",1,"2,212.00",Y,N,Y,"$2,212",221.00%,Ended,2212,1611246118556,July 19 2016,,,,
"https://www.kickstarter.com/projects/224492525/ponyfinder-dawn-of-the-fifth-age?ref=bggforums',",item4735991,,https://www.kicktraq.com/projects/224492525/ponyfinder-dawn-of-the-fifth-age/,5E,,,Ponyfinder - Dawn of the Fifth Age,August 18 2016,Y,USD,"32,419.00",1,"32,419.00",Y,N,Y,"$32,419",3241.00%,Ended,32419,1611246118553,July 14 2016,,,,
"https://www.kickstarter.com/projects/496783700/reflections-a-game-of-dueling-samurai?ref=bggforums',",item4744569,,https://www.kicktraq.com/projects/496783700/reflections-a-game-of-dueling-samurai/,RPG,,,Reflections: A Game of Dueling Samurai,August 18 2016,Y,USD,"19,593.00",1,"19,593.00",Y,N,Y,"$19,593",391.00%,Ended,19593,1611246118555,July 19 2016,,,,
"https://www.kickstarter.com/projects/843284272/barrowmaze-the-forbidden-caverns-of-the-archaia?ref=bggforums',",item4753164,,https://www.kicktraq.com/projects/843284272/barrowmaze-the-forbidden-caverns-of-the-archaia/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Barrowmaze: The Forbidden Caverns of the Archaia,August 22 2016,Y,CAD,"40,242.00",0.7725,"31,086.95",Y,N,Y,"$40,242 CAD",402.00%,Ended,31086.95,1611246118560,July 24 2016,,,1,
"https://www.kickstarter.com/projects/1777008741/antithesis?ref=bggforums',",item4723230,,https://www.kicktraq.com/projects/1777008741/antithesis/,RPG,,,Antithesis,August 22 2016,Y,USD,48.00,1,Not Funded,N,N,N,$48,4.00%,Ended,0,1611246118558,July 7 2016,,,,
"https://www.kickstarter.com/projects/2092114443/apocalypse-campaign-guide-savage-worlds?ref=bggforums',",item4756701,,https://www.kicktraq.com/projects/2092114443/apocalypse-campaign-guide-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Apocalypse Campaign Guide (Savage Worlds),24 Aug 2016,Y,USD,"5,967.00",1,"5,967.00",Y,N,Y,"$5,967",108.00%,Ended,5967,1611246118561,July 25 2016,,,,
"https://www.kickstarter.com/projects/grimandperilous/zweihander-grim-and-perilous-rpg?ref=bggforums',",item4757477,,https://www.kicktraq.com/projects/grimandperilous/zweihander-grim-and-perilous-rpg/,RPG,,,ZWEIHÄNDER Grim & Perilous RPG,August 25 2016,Y,USD,"61,743.00",1,"61,743.00",Y,N,Y,"$61,743",869.00%,Ended,61743,1611246118563,July 26 2016,,,,
https://www.kickstarter.com/projects/1527982827/fairy-tail-inspired-pen-and-paper-rpg?ref=bggforum,item4757482,,https://www.kicktraq.com/projects/1527982827/fairy-tail-inspired-pen-and-paper-rpg/,RPG,,,Fairy Tail inspired Pen and Paper RPG,August 25 2016,Y,CAD,70.00,0.7742,Not Funded,N,N,N,$70 CAD,0.00%,Ended,0,1611246118564,July 26 2016,,,,
"https://www.kickstarter.com/projects/eloylasanta/empires-reign-and-other-ninja-crusade-2e-expansion?ref=bggforums',",item4756702,,https://www.kicktraq.com/projects/eloylasanta/empires-reign-and-other-ninja-crusade-2e-expansion/,non-5E,https://rpggeek.com/rpg/34026/ninja-crusade-second-edition,,Empire's Reign and other Ninja Crusade 2E Expansions,26 Aug 2016,Y,USD,"9,654.00",1,Not Funded,N,N,N,"$9,654",64.00%,Ended,0,1611246118569,July 26 2016,,,,
"https://www.kickstarter.com/projects/1861515217/prince-valiant-storytelling-game-by-greg-stafford?ref=bggforums',",item4759256,,https://www.kicktraq.com/projects/1861515217/prince-valiant-storytelling-game-by-greg-stafford/,non-5E,https://rpggeek.com/rpg/839/prince-valiant-storytelling-game,,Prince Valiant® Storytelling Game by Greg Stafford,August 26 2016,Y,USD,"54,192.00",1,"54,192.00",Y,N,Y,"$54,192",1083.00%,Ended,54192,1611246118566,July 27 2016,,,,
"https://www.kickstarter.com/projects/603898497/the-magical-land-of-yeld?ref=bggforums',",item4763147,,https://www.kicktraq.com/projects/603898497/the-magical-land-of-yeld/,RPG,,,The Magical Land of Yeld,August 29 2016,Y,USD,"36,439.00",1,"36,439.00",Y,N,Y,"$36,439",280.00%,Ended,36439,1611246118571,July 29 2016,,,,
"https://www.kickstarter.com/projects/andresjsalazar/pariah-missouri-complete-hardcover-collection?ref=bggforums',",item4777171,,https://www.kicktraq.com/projects/andresjsalazar/pariah-missouri-complete-hardcover-collection/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Pariah Missouri Complete Hardcover Collection,August 30 2016,Y,USD,"18,676.00",1,"18,676.00",Y,N,Y,"$18,676",233.00%,Ended,18676,1611246118572,July 18 2016,,,,
"https://www.kickstarter.com/projects/1446402795/the-ice-kingdoms?ref=bggforums',",item4768587,,https://www.kicktraq.com/projects/1446402795/the-ice-kingdoms/,non-5E,https://rpggeek.com/rpg/1297/old-school-reference-and-index-compilation-osric,,The Ice Kingdoms,August 31 2016,Y,USD,"6,295.00",1,"6,295.00",Y,N,Y,"$6,295",114.00%,Ended,6295,1611246118573,August 1 2016,,,1,
"https://www.kickstarter.com/projects/1625564009/age-past-the-incian-sphere-revised-core-and-compan?ref=bggforums',",item4769233,,https://www.kicktraq.com/projects/1625564009/age-past-the-incian-sphere-revised-core-and-compan/,non-5E,https://rpggeek.com/rpg/14570/age-past,,Age Past:  The Incian Sphere Revised Core & Companion Book,August 31 2016,Y,USD,"2,865.00",1,Not Funded,N,Y,N,"$2,865",26.00%,Cancelled,0,1611246118574,August 1 2016,,,,
"https://www.kickstarter.com/projects/228651704/bloodtooth-a-gothic-fantasy-to-read-and-role-play?ref=bggforums',",item4752576,,https://www.kicktraq.com/projects/228651704/bloodtooth-a-gothic-fantasy-to-read-and-role-play/,non-5E,https://rpggeek.com/rpg/49739/universal-horizons,,Bloodtooth - A gothic fantasy to read and role-play (RPG).,August 31 2016,Y,USD,913.00,1,Not Funded,N,N,N,$913,4.00%,Ended,0,1611246118577,July 24 2016,,,,
"https://www.kickstarter.com/projects/apklosky/cold-steel-wardens-rogues-gallery/description?ref=bggforums',",item4769257,,https://www.kicktraq.com/projects/apklosky/cold-steel-wardens-rogues-gallery/,non-5E,https://rpggeek.com/rpg/25588/cold-steel-wardens,,Cold Steel Wardens: Rogues Gallery,September 1 2016,Y,USD,"5,081.00",1,"5,081.00",Y,N,Y,"$5,081",102.00%,Ended,5081,1611246118579,August 1 2016,,,,
"https://www.kickstarter.com/projects/1179385029/luminous-echo-the-world-compendium?ref=bggforums',",item4761574,,https://www.kicktraq.com/projects/1179385029/luminous-echo-the-world-compendium/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Luminous Echo : The World Compendium,September 2 2016,Y,CAD,"17,941.00",0.76874,Not Funded,N,Y,N,"$17,941 CAD",54.00%,Cancelled,0,1611246118581,July 28 2016,,,,
"https://www.kickstarter.com/projects/nordgames/ultimate-bestiary-revenge-of-the-horde-new-5e-mons?ref=bggforums',",item4780593,,https://www.kicktraq.com/projects/nordgames/ultimate-bestiary-revenge-of-the-horde-new-5e-mons/,5E,,,Ultimate Bestiary: Revenge of the Horde! New 5E Monsters!,September 5 2016,Y,USD,"60,269.00",1,"60,269.00",Y,N,Y,"$60,269",1205.00%,Ended,60269,1611246118582,August 5 2016,,,,
"https://www.kickstarter.com/projects/1830160145/pythos-tabletop-rpg-roleplaying-game-of-myths-and?ref=bggforums',",item4770320,,https://www.kicktraq.com/projects/1830160145/pythos-tabletop-rpg-roleplaying-game-of-myths-and/,RPG,,,"Pythos Tabletop RPG, Roleplaying Game of Myths and Legends",September 6 2016,Y,USD,"5,959.00",1,Not Funded,N,N,N,"$5,959",23.00%,Ended,0,1611246118584,August 1 2016,,,,
"https://www.kickstarter.com/projects/514865806/ancient-steel-allies-and-rogues?ref=bggforums',",item4786670,,https://www.kicktraq.com/projects/514865806/ancient-steel-allies-and-rogues/,non-5E,https://rpggeek.com/rpg/31075/ancient-steel-fantasy-steampunk-role-playing-game,,Ancient Steel Allies and Rogues,September 7 2016,Y,USD,80.00,1,Not Funded,N,Y,N,$80,16.00%,Cancelled,0,1611246118587,August 8 2016,,,,
"https://www.kickstarter.com/projects/stanshinn/adventure-location-cards-for-fantasy-modern-and-sc?ref=bggforums',",item4803820,,https://www.kicktraq.com/projects/stanshinn/adventure-location-cards-for-fantasy-modern-and-sc/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"Adventure Location Cards for Fantasy, Modern, & Sci Fi RPGs",September 8 2016,Y,USD,"31,106.00",1,"31,106.00",Y,N,Y,"$31,106",207.00%,Ended,31106,1611246118589,August 16 2016,,,,
"https://www.kickstarter.com/projects/1549920133/what-ho-world-a-roleplaying-game-of-farce-and-eleg?ref=bggforums',",item4789868,,https://www.kicktraq.com/projects/1549920133/what-ho-world-a-roleplaying-game-of-farce-and-eleg/,RPG,,,"What Ho, World! - A roleplaying game of farce and elegance.",September 9 2016,Y,GBP,"7,354.00",1.32643,"9,754.57",Y,N,Y,"£7,354",183.00%,Ended,9754.57,1611246118591,August 10 2016,,,,
"https://www.kickstarter.com/projects/darknaga/the-buried-zikurat?ref=bggforums',",item4799472,,https://www.kicktraq.com/projects/darknaga/the-buried-zikurat/,5E,,,The Buried Zikurat,September 10 2016,Y,USD,"4,486.00",1,"4,486.00",Y,N,Y,"$4,486",224.00%,Ended,4486,1611246118593,August 13 2016,,,,
"https://www.kickstarter.com/projects/222832406/i-love-the-corps-an-action-horror-and-military-sci?ref=bggforums',",item4793864,,https://www.kicktraq.com/projects/222832406/i-love-the-corps-an-action-horror-and-military-sci/,RPG,,,"I Love the Corps - an action, horror and military sci-fi RPG",September 11 2016,Y,GBP,"7,421.00",1.32718,"9,849.00",Y,N,Y,"£7,421",181.00%,Ended,9849,1611246118595,August 12 2016,,,,
"https://www.kickstarter.com/projects/1827714098/legendary-adventures-volume-2?ref=bggforums',",item4794585,,https://www.kicktraq.com/projects/1827714098/legendary-adventures-volume-2/,5E,,,"Legendary Adventures, Volume 2",September 12 2016,Y,GBP,"3,396.00",1.33371,Not Funded,N,N,N,"£3,396",84.00%,Ended,0,1611246118596,August 12 2016,,,,
"https://www.kickstarter.com/projects/1359565526/holy-crap-the-great-sects-change-operation?ref=bggforums',",item4803073,,https://www.kicktraq.com/projects/1359565526/holy-crap-the-great-sects-change-operation/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Holy Crap: The Great Sects Change Operation,September 16 2016,Y,USD,"15,058.00",1,"15,058.00",Y,N,Y,"$15,058",250.00%,Ended,15058,1611246118599,August 16 2016,,,,
"https://www.kickstarter.com/projects/1635796371/xiii-runas-numero-i?ref=bggforums',",item4864865,,https://www.kicktraq.com/projects/1635796371/xiii-runas-numero-i/,non-5E,https://rpggeek.com/rpg/27643/espada-negra,,XIII Runas - Número I,September 16 2016,Y,USD,720.00,1,720.00,Y,N,Y,$720,720.00%,Ended,720,1611246118597,September 6 2016,,,,
"https://www.kickstarter.com/projects/montecookgames/invisible-sun?ref=bggforums',",item4801330,,https://www.kicktraq.com/projects/montecookgames/invisible-sun/,RPG,,,Invisible Sun,September 16 2016,Y,USD,"664,275.00",1,"664,275.00",Y,N,Y,"$664,275",315.00%,Ended,664275,1611246118598,August 15 2016,,,,
"https://www.kickstarter.com/projects/218255739/king-of-storms?ref=bggforums',",item4807249,,https://www.kicktraq.com/projects/218255739/king-of-storms/,RPG,,,King of Storms,September 16 2016,Y,EUR,"18,406.00",1.11555,"20,532.81",Y,N,Y,"€18,406",1840.00%,Ended,20532.81,1611246118600,August 17 2016,,,,
"https://www.kickstarter.com/projects/panikproductions/mutant-manual-a-poly-system-rpg-sourcebook?ref=bggforums',",item4807252,,https://www.kicktraq.com/projects/panikproductions/mutant-manual-a-poly-system-rpg-sourcebook/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Mutant Manual: a Poly-System RPG Sourcebook,September 17 2016,Y,USD,"1,687.00",1,Not Funded,N,N,N,"$1,687",84.00%,Ended,0,1611246118603,August 17 2016,,,,
"https://www.kickstarter.com/projects/213168680/soldier-of-ages?ref=bggforums',",item4805781,,https://www.kicktraq.com/projects/213168680/soldier-of-ages/,RPG,,,Soldier of Ages,September 17 2016,Y,USD,571.00,1,Not Funded,N,Y,N,$571,7.00%,Cancelled,0,1611246118602,August 17 2016,,,,
"https://www.kickstarter.com/projects/gamenatural/hunters-mark-long-live-the-hunt-new-5e-options?ref=bggforums',",item4807830,,https://www.kicktraq.com/projects/gamenatural/hunters-mark-long-live-the-hunt-new-5e-options/,5E,,,Hunters Mark: Long Live the Hunt! New 5E options!,September 18 2016,Y,USD,"16,935.00",1,"16,935.00",Y,N,Y,"$16,935",483.00%,Ended,16935,1611246118605,August 18 2016,,,,
"https://www.kickstarter.com/projects/1117146348/the-dark-hold-goblin-adventures-rpg-for-savage-wor?ref=bggforums',",item4818164,,https://www.kicktraq.com/projects/1117146348/the-dark-hold-goblin-adventures-rpg-for-savage-wor/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,The Dark Hold Goblin Adventures RPG for Savage Worlds,September 18 2016,Y,USD,"5,959.00",1,"5,959.00",Y,N,Y,"$5,959",794.00%,Ended,5959,1611246118607,August 21 2016,,,,
"https://www.kickstarter.com/projects/jeffdee/villains-and-vigilantestm-30-the-mighty-protectors?ref=bggforums',",item4816010,,https://www.kicktraq.com/projects/jeffdee/villains-and-vigilantestm-30-the-mighty-protectors/,RPG,,https://rpggeek.com/rpgfamily/1534/villains-vigilantes,Villains and Vigilantes™ 3.0: The Mighty Protectors™ RPG,September 19 2016,Y,USD,"45,199.00",1,"45,199.00",Y,N,Y,"$45,199",251.00%,Ended,45199,1611246118609,August 20 2016,,,,
https://www.kickstarter.com/projects/2cgaming/the-domes-of-ishaq-zahur-for-5th-edition-and-pathf?ref=bggforums,item4800408,,https://www.kicktraq.com/projects/2cgaming/the-domes-of-ishaq-zahur-for-5th-edition-and-pathf/,5E,,,The Domes of Ishaq-Zahur for 5th Edition and Pathfinder!,September 20 2016,Y,USD,"4,745.00",1,"4,745.00",Y,N,Y,"$4,745",128.00%,Ended,4745,1611246118613,August 15 2016,,,,
"https://www.kickstarter.com/projects/422301/american-sunset-a-wild-west-tabletop-roleplaying-g?ref=bggforums',",item4819730,,https://www.kicktraq.com/projects/422301/american-sunset-a-wild-west-tabletop-roleplaying-g/,RPG,,,American Sunset - A Wild West Tabletop Roleplaying Game,September 20 2016,Y,USD,"4,089.00",1,"4,089.00",Y,N,Y,"$4,089",204.00%,Ended,4089,1611246118610,August 21 2016,,,,
"https://www.kickstarter.com/projects/563681582/the-complete-roslof-keep-campaign?ref=bggforums',",item4847885,,https://www.kicktraq.com/projects/563681582/the-complete-roslof-keep-campaign/,5E,,,The Complete Roslof Keep Campaign,September 21 2016,Y,USD,"22,097.00",1,"22,097.00",Y,N,Y,"$22,097",220.00%,Ended,22097,1611246118614,September 1 2016,,,,
"https://www.kickstarter.com/projects/112707022/lotus-dimension-a-new-game?ref=bggforums',",item4820433,,https://www.kicktraq.com/projects/112707022/lotus-dimension-a-new-game/,RPG,,,Lotus Dimension - A New Game,September 21 2016,Y,USD,"23,126.00",1,"23,126.00",Y,N,Y,"$23,126",154.00%,Ended,23126,1611246118616,August 22 2016,,,,
"https://www.kickstarter.com/projects/1745101684/rockalypse-the-fate-core-rpg-of-musical-conflict?ref=bggforums',",item4831365,,https://www.kicktraq.com/projects/1745101684/rockalypse-the-fate-core-rpg-of-musical-conflict/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Rockalypse: the Fate Core RPG of Musical Conflict,September 24 2016,Y,USD,"7,275.00",1,"7,275.00",Y,N,Y,"$7,275",242.00%,Ended,7275,1611246118617,August 25 2016,,,,
"https://www.kickstarter.com/projects/brianberg/slaughter-at-splinterfang-gorge-5e-pathfinder?ref=bggforums',",item4831366,,https://www.kicktraq.com/projects/brianberg/slaughter-at-splinterfang-gorge-5e-pathfinder/,5E,,,"Slaughter at Splinterfang Gorge (5e, Pathfinder)",September 25 2016,Y,EUR,"7,626.00",1.12375,"8,569.72",Y,N,Y,"€7,626",762.00%,Ended,8569.72,1611246118619,August 26 2016,,,,
"https://www.kickstarter.com/projects/nordgames/ultimate-bestiary-revenge-of-the-horde-for-pathfin?ref=bggforums',",item4861347,,https://www.kicktraq.com/projects/nordgames/ultimate-bestiary-revenge-of-the-horde-for-pathfin/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Ultimate Bestiary: Revenge of the Horde for Pathfinder!,September 26 2016,Y,USD,"11,498.00",1,"11,498.00",Y,N,Y,"$11,498",114.00%,Ended,11498,1611246118620,September 5 2016,,,,
"https://www.kickstarter.com/projects/altomvisual/s0urce-c0de-a-tabletop-roleplaying-game?ref=bggforums',",item4836767,,https://www.kicktraq.com/projects/altomvisual/s0urce-c0de-a-tabletop-roleplaying-game/,RPG,,,S0urce C0de: A Tabletop Roleplaying Game,September 26 2016,Y,USD,"2,340.00",1,"2,340.00",Y,N,Y,"$2,340",780.00%,Ended,2340,1611246118622,August 27 2016,,,,
"https://www.kickstarter.com/projects/851731223/the-chronicles-of-aerthe-dark-fantasy-rpg?ref=bggforums',",item4839451,,https://www.kicktraq.com/projects/851731223/the-chronicles-of-aerthe-dark-fantasy-rpg/,RPG,,,The Chronicles of Aerthe - Dark Fantasy RPG.,September 28 2016,Y,GBP,"5,435.00",1.30383,"7,086.32",Y,N,Y,"£5,435",108.00%,Ended,7086.32,1611246118623,August 29 2016,,,,
"https://www.kickstarter.com/projects/545820095/deadlands-classic-20th-anniversary-edition?ref=bggforums',",item4880995,,https://www.kicktraq.com/projects/545820095/deadlands-classic-20th-anniversary-edition/,non-5E,https://rpggeek.com/rpg/505/deadlands-original-edition,,Deadlands Classic 20th Anniversary Edition,September 29 2016,Y,USD,"181,360.00",1,"181,360.00",Y,N,Y,"$181,360",1813.00%,Ended,181360,1611246118624,September 13 2016,,,,
"https://www.kickstarter.com/projects/545820095/deadlands-good-intentions?ref=bggforums',",item4881004,,https://www.kicktraq.com/projects/545820095/deadlands-good-intentions/,non-5E,https://rpggeek.com/rpg/518/deadlands-reloaded,,Deadlands: Good Intentions,September 29 2016,Y,USD,"56,124.00",1,"56,124.00",Y,N,Y,"$56,124",935.00%,Ended,56124,1611246118626,September 13 2016,,,,
"https://www.kickstarter.com/projects/gradgar/magun-ein-pandp-rollenspiel?ref=bggforums',",item4847872,,https://www.kicktraq.com/projects/gradgar/magun-ein-pandp-rollenspiel/,RPG,,,Magun - Ein P&P Rollenspiel,September 29 2016,Y,EUR,"10,310.00",1.12188,"11,566.58",Y,N,Y,"€10,310",572.00%,Ended,11566.58,1611246118627,September 1 2016,,,,
https://www.kickstarter.com/projects/1179385029/luminous-echo-the-world-compendium-re?ref=bggforums,https://www.kicktraq.com/projects/1179385029/luminous-echo-the-world-compendium-re/,,https://www.kicktraq.com/projects/1179385029/luminous-echo-the-world-compendium-re/,5E,,,Luminous Echo : The World Compendium RE,September 30 2016,Y,CAD,"41,820.00",0.76167,"31,853.04",Y,N,Y,"$41,820 CAD",321.00%,Ended,31853.04,1611246118633,August 25 2016,,,,
"https://www.kickstarter.com/projects/gandersnitch/are-you-mental-a-crazy-casual-tabletop-role-playin?ref=bggforums',",item4844101,,https://www.kicktraq.com/projects/gandersnitch/are-you-mental-a-crazy-casual-tabletop-role-playin/,RPG,,,Are You Mental? (a crazy casual tabletop role-playing game),September 30 2016,Y,USD,"5,463.00",1,"5,463.00",Y,N,Y,"$5,463",364.00%,Ended,5463,1611246118628,August 30 2016,,,,
"https://www.kickstarter.com/projects/847271320/dungeon-fantasy-roleplaying-game-powered-by-gurps?ref=bggforums',",item4847551,,https://www.kicktraq.com/projects/847271320/dungeon-fantasy-roleplaying-game-powered-by-gurps/,RPG,,https://rpggeek.com/rpgfamily/333/gurps,"Dungeon Fantasy Roleplaying Game, Powered by GURPS",September 30 2016,Y,USD,"176,450.00",1,"176,450.00",Y,N,Y,"$176,450",176.00%,Ended,176450,1611246118631,September 1 2016,,,,
"https://www.kickstarter.com/projects/gallantknightgames/tiny-frontiers-mecha-and-monsters?ref=bggforums',",item4844107,,https://www.kicktraq.com/projects/gallantknightgames/tiny-frontiers-mecha-and-monsters/,RPG,,,Tiny Frontiers: Mecha and Monsters,September 30 2016,Y,USD,"13,310.00",1,"13,310.00",Y,N,Y,"$13,310",221.00%,Ended,13310,1611246118630,August 30 2016,,,,
"https://www.kickstarter.com/projects/2128084323/demon-gate-apocalyptic-fantasy-tabletop-role-playi?ref=bggforums',",item4849748,,https://www.kicktraq.com/projects/2128084323/demon-gate-apocalyptic-fantasy-tabletop-role-playi/,RPG,,,Demon Gate: apocalyptic fantasy tabletop role-playing game,October 1 2016,Y,USD,"4,979.00",1,"4,979.00",Y,N,Y,"$4,979",135.00%,Ended,4979,1611246118637,September 1 2016,,,,
"https://www.kickstarter.com/projects/178641230/gempire-tabletop-rpg?ref=bggforums',",item4849747,,https://www.kicktraq.com/projects/178641230/gempire-tabletop-rpg/,RPG,,,Gempire Tabletop RPG,October 1 2016,Y,EUR,190.00,1.1232,Not Funded,N,Y,N,€190,0.00%,Cancelled,0,1611246118636,September 1 2016,,,,
"https://www.kickstarter.com/projects/1513448870/northern-winds-the-epic-role-playing-game?ref=bggforums',",item4849743,,https://www.kicktraq.com/projects/1513448870/northern-winds-the-epic-role-playing-game/,RPG,,,Northern Winds: The Epic Role Playing Game,October 1 2016,Y,USD,"1,523.00",1,Not Funded,N,N,N,"$1,523",16.00%,Ended,0,1611246118634,September 1 2016,,,,
"https://www.kickstarter.com/projects/1059971838/kaigaku-a-samurai-rpg?ref=bggforums',",item4850615,,https://www.kicktraq.com/projects/1059971838/kaigaku-a-samurai-rpg/,RPG,,https://rpggeek.com/rpgfamily/27257/retro-clones,"Kaigaku, a Samurai RPG",October 2 2016,Y,USD,"4,072.00",1,"4,072.00",Y,N,Y,"$4,072",203.00%,Ended,4072,1611246118641,September 2 2016,,,,1
"https://www.kickstarter.com/projects/1256540796/trudvang-chronicles?ref=bggforums',",item4850602,,https://www.kicktraq.com/projects/1256540796/trudvang-chronicles/,non-5E,https://rpggeek.com/rpg/1912/trudvang-chronicles,,Trudvang Chronicles,October 2 2016,Y,SEK,"2,709,837.00",0.11644,"315,533.42",Y,N,Y,"kr2,709,837 SEK",903.00%,Ended,315533.42,1611246118640,September 2 2016,,,,
"https://www.kickstarter.com/projects/varza/tox-rpg-a-storytelling-game-of-super-powers-and-cu?ref=bggforums',",item4849751,,https://www.kicktraq.com/projects/varza/tox-rpg-a-storytelling-game-of-super-powers-and-cu/,RPG,,,Tox RPG: A Storytelling Game of Super Powers... and Curses,October 2 2016,Y,USD,770.00,1,Not Funded,N,N,N,$770,11.00%,Ended,0,1611246118638,September 2 2016,,,,
"https://www.kickstarter.com/projects/1575519826/trinity-of-awesome?ref=bggforums',",item4880968,,https://www.kicktraq.com/projects/1575519826/trinity-of-awesome/,non-5E,https://rpggeek.com/rpg/28272/crimson-dragon-slayer,,Trinity of Awesome!,October 3 2016,Y,USD,"1,638.00",1,"1,638.00",Y,N,Y,"$1,638",327.00%,Ended,1638,1611246118643,September 13 2016,,,,
"https://www.kickstarter.com/projects/burningwheel/inheritance-0?ref=bggforums',",item4884667,,https://www.kicktraq.com/projects/burningwheel/inheritance-0/,RPG,,,Inheritance,October 3 2016,Y,USD,"48,073.00",1,"48,073.00",Y,N,Y,"$48,073",480.00%,Ended,48073,1611246118644,September 15 2016,,,,
"https://www.kickstarter.com/projects/1412864360/the-wicked-wizard-of-oz?ref=bggforums',",item4861344,,https://www.kicktraq.com/projects/1412864360/the-wicked-wizard-of-oz/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,The Wicked Wizard of Oz,October 3 2016,Y,GBP,"10,228.00",1.28538,"13,146.87",Y,N,Y,"£10,228",102.00%,Ended,13146.87,1611246118646,September 3 2016,,,,
"https://www.kickstarter.com/projects/battlefieldpress/warren-c-norwoods-double-spiral-war-expanded-editi?ref=bggforums',",item4863328,,https://www.kicktraq.com/projects/battlefieldpress/warren-c-norwoods-double-spiral-war-expanded-editi/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Warren C. Norwood's Double Spiral War (Expanded Edition),October 6 2016,Y,USD,712.00,1,Not Funded,N,Y,N,$712,24.00%,Cancelled,0,1611246118649,September 6 2016,,,,
