,,,1740264674547,467,,"$1,167.12",,0,,,"83,469.82",,,"43,698.70",1237,70,31,,,5191,,,,,,,,,,
Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Linked RPGs ,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/deadchannelstudios/the-royal-unicorn-5e-tavern-rules-and-intro-adventure?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8343575#item8343575,,https://www.kicktraq.com/projects/deadchannelstudios/the-royal-unicorn-5e-tavern-rules-and-intro-adventure/,5E,,,The Royal Unicorn 5E: Tavern Rules and Intro Adventure.,July 8 2021,Y,GBP,"3,458.00",1.3794,"4,769.97",Y,N,Y,"£3,458",1729.00%,Ended,4769.97,1645138606622,June 23 2021,"A 5th Edition supplement for owning and running Taverns, and a full adventure!",https://ksr-ugc.imgix.net/assets/033/731/128/aad4946d0e3c3b51d737af45e59a43c3_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1622556379&auto=format&frame=1&q=92&s=067bb96a5a603df7c8ce89faffc69aaf,"[size=14][b][url=https://www.kickstarter.com/projects/deadchannelstudios/the-royal-unicorn-5e-tavern-rules-and-intro-adventure?ref=discovery_category_newest]The Royal Unicorn 5E: Tavern Rules and Intro Adventure.[/url][/b][/size][q]A 5th Edition supplement for owning and running Taverns, and a full adventure![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/731/128/aad4946d0e3c3b51d737af45e59a43c3_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1622556379&auto=format&frame=1&q=92&s=067bb96a5a603df7c8ce89faffc69aaf[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/deadchannelstudios/the-royal-unicorn-5e-tavern-rules-and-intro-adventure/][IMG]https://www.kicktraq.com/projects/deadchannelstudios/the-royal-unicorn-5e-tavern-rules-and-intro-adventure//minichart.png[/IMG][/url]",$275.88,,,,
https://www.kickstarter.com/projects/awfullyqueerheroes/the-sunblades-subclasses-and-pantheon?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8320238#item8320238,,https://www.kicktraq.com/projects/awfullyqueerheroes/the-sunblades-subclasses-and-pantheon/,5E,,,"The Sunblade Subclasses, Spells & Pantheon",July 8 2021,Y,GBP,"7,388.00",1.3794,"10,191.01",Y,N,Y,"£7,388",738.00%,Ended,10191.01,1645138606624,June 8 2021,"A massive 65 Subclasses, 56 Spells, 8 Races, 6 Gods and more. Designed for 5e but easily altered for other systems",https://ksr-ugc.imgix.net/assets/033/817/720/b718948f57f8198102d63021425c507a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623168168&auto=format&frame=1&q=92&s=830ea809c646834b6eadb1579ae375da,"[size=14][b][url=https://www.kickstarter.com/projects/awfullyqueerheroes/the-sunblades-subclasses-and-pantheon?ref=discovery_category_newest]The Sunblade Subclasses, Spells & Pantheon[/url][/b][/size][q]A massive 65 Subclasses, 56 Spells, 8 Races, 6 Gods and more. Designed for 5e but easily altered for other systems[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/817/720/b718948f57f8198102d63021425c507a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623168168&auto=format&frame=1&q=92&s=830ea809c646834b6eadb1579ae375da[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/awfullyqueerheroes/the-sunblades-subclasses-and-pantheon/][IMG]https://www.kicktraq.com/projects/awfullyqueerheroes/the-sunblades-subclasses-and-pantheon//minichart.png[/IMG][/url]","$1,380.90",,,,
https://www.kickstarter.com/projects/amullins/vaiden?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8320239#item8320239,,https://www.kicktraq.com/projects/amullins/vaiden/,5E,,,Vaiden,July 8 2021,Y,USD,634.00,1,Not Funded,N,N,N,$634,12.00%,Ended,0,1645138606627,June 8 2021,A World of Mystery and Adventure,https://ksr-ugc.imgix.net/assets/033/807/993/c6d3c991b9ea558c8739bb528b2115b1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623111757&auto=format&frame=1&q=92&s=71be3b06ed4ef2436d35f710545bdac2,[size=14][b][url=https://www.kickstarter.com/projects/amullins/vaiden?ref=discovery_category_newest]Vaiden[/url][/b][/size][q]A World of Mystery and Adventure[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/807/993/c6d3c991b9ea558c8739bb528b2115b1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623111757&auto=format&frame=1&q=92&s=71be3b06ed4ef2436d35f710545bdac2[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/amullins/vaiden/][IMG]https://www.kicktraq.com/projects/amullins/vaiden//minichart.png[/IMG][/url],,5283.333333,,,
https://www.kickstarter.com/projects/ambreville/calidar-alfdain-ascendant?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8323012#item8323012,,https://www.kicktraq.com/projects/ambreville/calidar-alfdain-ascendant/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"Calidar ""Alfdaín Ascendant""",July 8 2021,Y,USD,"22,000.00",1,"22,000.00",Y,N,Y,"$22,000",244.00%,Ended,22000,1645138606632,June 9 2021,"A campaign set about two warring elven realms, cursed forests & sentient skyships for use with any RPG + Players' & Adventure Gamebooks",https://ksr-ugc.imgix.net/assets/033/737/112/c812520086b9f140def6ed50e79ea1f9_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1622577806&auto=format&frame=1&q=92&s=d9a417a319d0d484299b176b32c8ef90,"[size=14][b][url=https://www.kickstarter.com/projects/ambreville/calidar-alfdain-ascendant?ref=discovery_category_newest]Calidar ""Alfdaín Ascendant""[/url][/b][/size][q]A campaign set about two warring elven realms, cursed forests & sentient skyships for use with any RPG + Players' & Adventure Gamebooks[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/737/112/c812520086b9f140def6ed50e79ea1f9_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1622577806&auto=format&frame=1&q=92&s=d9a417a319d0d484299b176b32c8ef90[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/ambreville/calidar-alfdain-ascendant/][IMG]https://www.kicktraq.com/projects/ambreville/calidar-alfdain-ascendant//minichart.png[/IMG][/url]","$9,016.39",,,,
https://www.kickstarter.com/projects/vengersatanis/chaalt-after-dark?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8335525#item8335525,,https://www.kicktraq.com/projects/vengersatanis/chaalt-after-dark/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Cha'alt After Dark,July 8 2021,Y,USD,"10,196.00",1,"10,196.00",Y,N,Y,"$10,196",509.00%,Ended,10196,1645138606630,June 18 2021,"Venger Satanis' OSR D&D adventures for Cha'alt - eldritch, gonzo, science-fantasy, post-apocalypse.  Extra sleazy... for her pleasure.",https://ksr-ugc.imgix.net/assets/033/821/313/ace1c8bdf5c0e8a4a6ebb8b322a17e3e_original.jpeg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623183841&auto=format&frame=1&q=92&s=690b8a215d9fe1736e6a77b25efe7c4a,"[size=14][b][url=https://www.kickstarter.com/projects/vengersatanis/chaalt-after-dark?ref=discovery_category_newest]Cha'alt After Dark[/url][/b][/size][q]Venger Satanis' OSR D&D adventures for Cha'alt - eldritch, gonzo, science-fantasy, post-apocalypse.  Extra sleazy... for her pleasure.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/821/313/ace1c8bdf5c0e8a4a6ebb8b322a17e3e_original.jpeg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623183841&auto=format&frame=1&q=92&s=690b8a215d9fe1736e6a77b25efe7c4a[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/vengersatanis/chaalt-after-dark/][IMG]https://www.kicktraq.com/projects/vengersatanis/chaalt-after-dark//minichart.png[/IMG][/url]","$2,003.14",,,1,
https://www.kickstarter.com/projects/oneeye01/not-the-end-roleplaying-game?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8340946#item8340946,,https://www.kicktraq.com/projects/oneeye01/not-the-end-roleplaying-game/,non-5E,https://rpggeek.com/rpg/63040/not-end,,Not The End Roleplaying Game,July 8 2021,Y,EUR,"60,896.00",1.18481,"72,150.19",Y,N,Y,"€60,896",608.00%,Ended,72150.19,1645138606633,June 22 2021,"English Edition of Not the End, the roleplaying game narrating the tales of heroes willing to risk everything for what they hold dear.",https://ksr-ugc.imgix.net/assets/033/600/519/9c06cbe234345d480032d2e6bc858a23_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1621592789&auto=format&frame=1&q=92&s=28681bd83094f140a826da722efd06fc,"[size=14][b][url=https://www.kickstarter.com/projects/oneeye01/not-the-end-roleplaying-game?ref=discovery_category_newest]Not The End Roleplaying Game[/url][/b][/size][q]English Edition of Not the End, the roleplaying game narrating the tales of heroes willing to risk everything for what they hold dear.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/600/519/9c06cbe234345d480032d2e6bc858a23_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1621592789&auto=format&frame=1&q=92&s=28681bd83094f140a826da722efd06fc[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/oneeye01/not-the-end-roleplaying-game/][IMG]https://www.kicktraq.com/projects/oneeye01/not-the-end-roleplaying-game//minichart.png[/IMG][/url]","$11,866.81",,,,
https://www.kickstarter.com/projects/blackfiskforlag/tadonro-vol-i-en-aventyrssamling-till-rollspelet-vindsjal?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8349807#item8349807,,https://www.kicktraq.com/projects/blackfiskforlag/tadonro-vol-i-en-aventyrssamling-till-rollspelet-vindsjal/,non-5E,https://rpggeek.com/rpg/64913/vindsjal,,TADONRO VOL I – En äventyrssamling till rollspelet Vindsjäl,July 8 2021,Y,SEK,"23,676.00",0.1163375,"2,754.41",Y,N,Y,"kr23,676 SEK",236.00%,Ended,2754.41,1645138606628,June 29 2021,"En samling av mångfacetterade och färgstarka Vindsjäl-äventyr, skapade av spelets kreativa community.",https://ksr-ugc.imgix.net/assets/034/042/202/4aa93f1edf25759e8bfed291ba3c97b9_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624945361&auto=format&frame=1&q=92&s=24390981a8efc1392c90ff3cc834abf2,"[size=14][b][url=https://www.kickstarter.com/projects/blackfiskforlag/tadonro-vol-i-en-aventyrssamling-till-rollspelet-vindsjal?ref=discovery_category_newest]TADONRO VOL I – En äventyrssamling till rollspelet Vindsjäl[/url][/b][/size][q]En samling av mångfacetterade och färgstarka Vindsjäl-äventyr, skapade av spelets kreativa community.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/042/202/4aa93f1edf25759e8bfed291ba3c97b9_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624945361&auto=format&frame=1&q=92&s=24390981a8efc1392c90ff3cc834abf2[/inlineimg][/floatleft][b]Deadline:[/b]07-08-2021[url=https://www.kicktraq.com/projects/blackfiskforlag/tadonro-vol-i-en-aventyrssamling-till-rollspelet-vindsjal/][IMG]https://www.kicktraq.com/projects/blackfiskforlag/tadonro-vol-i-en-aventyrssamling-till-rollspelet-vindsjal//minichart.png[/IMG][/url]","$1,167.12",,,,
https://www.kickstarter.com/projects/yaveos/masks-of-power-for-5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8331537#item8331537,,https://www.kicktraq.com/projects/yaveos/masks-of-power-for-5e/,5E,,,Masks of Power for 5e,July 9 2021,Y,MXN,"447,110.00",0.0503398,"22,507.43",Y,N,Y,"MX$447,110",745.00%,Ended,22507.43,1645138606634,June 15 2021,"A compendium of threatening creatures, magic masks, and novel archetypes for the greatest roleplaying game.",https://ksr-ugc.imgix.net/assets/033/891/411/e11b92fd9bcacf9b587e05f20a3e17a1_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623733421&auto=format&frame=1&q=92&s=a3e32da8d5f7275f53534f03a1ad4922,"[size=14][b][url=https://www.kickstarter.com/projects/yaveos/masks-of-power-for-5e?ref=discovery_category_newest]Masks of Power for 5e[/url][/b][/size][q]A compendium of threatening creatures, magic masks, and novel archetypes for the greatest roleplaying game.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/891/411/e11b92fd9bcacf9b587e05f20a3e17a1_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623733421&auto=format&frame=1&q=92&s=a3e32da8d5f7275f53534f03a1ad4922[/inlineimg][/floatleft][b]Deadline:[/b]07-09-2021[url=https://www.kicktraq.com/projects/yaveos/masks-of-power-for-5e/][IMG]https://www.kicktraq.com/projects/yaveos/masks-of-power-for-5e//minichart.png[/IMG][/url]","$3,021.13",,,,
https://www.kickstarter.com/projects/throwigames/back-to-basix-fanzine-hardcover-compilation-issues-1-10?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8348948#item8348948,,https://www.kicktraq.com/projects/throwigames/back-to-basix-fanzine-hardcover-compilation-issues-1-10/,non-5E,https://rpggeek.com/rpg/13238/basic-dd-compatible-product,,Back to BasiX Fanzine Hardcover Compilation - Issues 1-10,July 9 2021,Y,USD,"16,875.00",1,"16,875.00",Y,N,Y,"$16,875",1687.00%,Ended,16875,1645138606636,June 28 2021,The Back to BasiX Fanzine - a hardcover compilation of the initial ten issues.,https://ksr-ugc.imgix.net/assets/034/033/990/1ce6da8d6c332a86d167f88d0465914f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624889755&auto=format&frame=1&q=92&s=33587d0a7561af477a404d591eab16d0,[size=14][b][url=https://www.kickstarter.com/projects/throwigames/back-to-basix-fanzine-hardcover-compilation-issues-1-10?ref=discovery_category_newest]Back to BasiX Fanzine Hardcover Compilation - Issues 1-10[/url][/b][/size][q]The Back to BasiX Fanzine - a hardcover compilation of the initial ten issues.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/033/990/1ce6da8d6c332a86d167f88d0465914f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624889755&auto=format&frame=1&q=92&s=33587d0a7561af477a404d591eab16d0[/inlineimg][/floatleft][b]Deadline:[/b]07-09-2021[url=https://www.kicktraq.com/projects/throwigames/back-to-basix-fanzine-hardcover-compilation-issues-1-10/][IMG]https://www.kicktraq.com/projects/throwigames/back-to-basix-fanzine-hardcover-compilation-issues-1-10//minichart.png[/IMG][/url],"$1,000.30",,,1,
https://www.kickstarter.com/projects/vanrydergames/graphic-novel-adventures-new-gamebooks-for-2021?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8340945#item8340945,,https://www.kicktraq.com/projects/vanrydergames/graphic-novel-adventures-new-gamebooks-for-2021/,non-5E,https://rpggeek.com/rpg/48738/graphic-novel-adventures,,Graphic Novel Adventures - New Gamebooks for 2021!,July 9 2021,Y,USD,"132,206.00",1,"132,206.00",Y,N,Y,"$132,206",440.00%,Ended,132206,1645138606637,June 22 2021,Get the new set of GNA books (Season 4) and fill out your collection with any of our other GNA titles!,https://ksr-ugc.imgix.net/assets/033/974/954/6297b871e8c45881d001d5e2d690f2db_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624384007&auto=format&frame=1&q=92&s=48cd28f7870b6d9b24ababf6e1456ec8,[size=14][b][url=https://www.kickstarter.com/projects/vanrydergames/graphic-novel-adventures-new-gamebooks-for-2021?ref=discovery_category_newest]Graphic Novel Adventures - New Gamebooks for 2021![/url][/b][/size][q]Get the new set of GNA books (Season 4) and fill out your collection with any of our other GNA titles![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/974/954/6297b871e8c45881d001d5e2d690f2db_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1624384007&auto=format&frame=1&q=92&s=48cd28f7870b6d9b24ababf6e1456ec8[/inlineimg][/floatleft][b]Deadline:[/b]07-09-2021[url=https://www.kicktraq.com/projects/vanrydergames/graphic-novel-adventures-new-gamebooks-for-2021/][IMG]https://www.kicktraq.com/projects/vanrydergames/graphic-novel-adventures-new-gamebooks-for-2021//minichart.png[/IMG][/url],"$30,046.82",,,,
https://www.kickstarter.com/projects/266862472/tenzin-gate-a-sci-fi-ttrpg?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8335543#item8335543,,https://www.kicktraq.com/projects/266862472/tenzin-gate-a-sci-fi-ttrpg/,RPG,,,Tenzin Gate: A Sci-Fi TTRPG,July 9 2021,Y,USD,"1,767.00",1,Not Funded,N,N,N,"$1,767",5.00%,Ended,0,1645138606639,June 18 2021,"An Action-packed TTRPG filled Monsters, Mechs and Mayhem",https://ksr-ugc.imgix.net/assets/033/820/210/e444a04d8975a4e22e30e3d01b4e8eae_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623178657&auto=format&frame=1&q=92&s=938f196a41c9163c6f5649b4f38a73e1,"[size=14][b][url=https://www.kickstarter.com/projects/266862472/tenzin-gate-a-sci-fi-ttrpg?ref=discovery_category_newest]Tenzin Gate: A Sci-Fi TTRPG[/url][/b][/size][q]An Action-packed TTRPG filled Monsters, Mechs and Mayhem[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/820/210/e444a04d8975a4e22e30e3d01b4e8eae_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623178657&auto=format&frame=1&q=92&s=938f196a41c9163c6f5649b4f38a73e1[/inlineimg][/floatleft][b]Deadline:[/b]07-09-2021[url=https://www.kicktraq.com/projects/266862472/tenzin-gate-a-sci-fi-ttrpg/][IMG]https://www.kicktraq.com/projects/266862472/tenzin-gate-a-sci-fi-ttrpg//minichart.png[/IMG][/url]",,35340,,,
https://www.kickstarter.com/projects/zombieorpheus/zoe-presents-ultimate-dungeon-showdown?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8331526#item8331526,,https://www.kicktraq.com/projects/zombieorpheus/zoe-presents-ultimate-dungeon-showdown/,RPG,,,ZOE Presents: Ultimate Dungeon Showdown,July 9 2021,Y,USD,"106,702.00",1,"106,702.00",Y,N,Y,"$106,702",222.00%,Ended,106702,1645138606638,June 14 2021,"A card game, roleplaying game, dice, miniatures, maps, adventures, and more... from the creators of The Gamers & JourneyQuest!",https://ksr-ugc.imgix.net/assets/033/882/911/73f9969938f1a502af3f57647d608dbd_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623681525&auto=format&frame=1&q=92&s=1a4232a25cb894c4835e5e5dbe1956e6,"[size=14][b][url=https://www.kickstarter.com/projects/zombieorpheus/zoe-presents-ultimate-dungeon-showdown?ref=discovery_category_newest]ZOE Presents: Ultimate Dungeon Showdown[/url][/b][/size][q]A card game, roleplaying game, dice, miniatures, maps, adventures, and more... from the creators of The Gamers & JourneyQuest![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/882/911/73f9969938f1a502af3f57647d608dbd_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623681525&auto=format&frame=1&q=92&s=1a4232a25cb894c4835e5e5dbe1956e6[/inlineimg][/floatleft][b]Deadline:[/b]07-09-2021[url=https://www.kicktraq.com/projects/zombieorpheus/zoe-presents-ultimate-dungeon-showdown/][IMG]https://www.kicktraq.com/projects/zombieorpheus/zoe-presents-ultimate-dungeon-showdown//minichart.png[/IMG][/url]","$48,063.96",,,,
https://www.kickstarter.com/projects/zencala/bine-yag-enchanted-gardens-5e-dandd-rpg?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8325365#item8325365,,https://www.kicktraq.com/projects/zencala/bine-yag-enchanted-gardens-5e-dandd-rpg/,5E,,,Bine Yag: Enchanted Gardens (5E D&D) RPG,July 10 2021,Y,USD,"3,915.00",1,"3,915.00",Y,N,Y,"$3,915",391.00%,Ended,3915,1645138606640,June 10 2021,"Journey to the Isle of Sakylana and unlock the secrets of Bine Yag to save Legendaria. Compatible with AD&D, AS&SH & DCC.",https://ksr-ugc.imgix.net/assets/033/845/900/fe1d70659d5a7aaee5255123fb684995_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623348063&auto=format&frame=1&q=92&s=c680bb773032627aac2073277f95ed42,"[size=14][b][url=https://www.kickstarter.com/projects/zencala/bine-yag-enchanted-gardens-5e-dandd-rpg?ref=discovery_category_newest]Bine Yag: Enchanted Gardens (5E D&D) RPG[/url][/b][/size][q]Journey to the Isle of Sakylana and unlock the secrets of Bine Yag to save Legendaria. Compatible with AD&D, AS&SH & DCC.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/845/900/fe1d70659d5a7aaee5255123fb684995_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623348063&auto=format&frame=1&q=92&s=c680bb773032627aac2073277f95ed42[/inlineimg][/floatleft][b]Deadline:[/b]07-10-2021[url=https://www.kicktraq.com/projects/zencala/bine-yag-enchanted-gardens-5e-dandd-rpg/][IMG]https://www.kicktraq.com/projects/zencala/bine-yag-enchanted-gardens-5e-dandd-rpg//minichart.png[/IMG][/url]","$1,001.28",,,,
https://www.kickstarter.com/projects/meteortales/lore-and-quest-volume-1-tabletop-rpg-aid?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8322993#item8322993,,https://www.kicktraq.com/projects/meteortales/lore-and-quest-volume-1-tabletop-rpg-aid/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Lore & Quest - Volume 1: Tabletop RPG Aid.,July 10 2021,Y,EUR,231.00,1.1877,Not Funded,N,N,N,€231,46.00%,Ended,0,1645138606643,June 10 2021,Tabletop RPG aid that enhances gameplay experience by providing content for Open World adventuring!,https://ksr-ugc.imgix.net/assets/033/841/033/e9fb649ae21b87962866aa9fc6aa29a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623322397&auto=format&frame=1&q=92&s=8536d1ef39586678fbd530f7744c559f,[size=14][b][url=https://www.kickstarter.com/projects/meteortales/lore-and-quest-volume-1-tabletop-rpg-aid?ref=discovery_category_newest]Lore & Quest - Volume 1: Tabletop RPG Aid.[/url][/b][/size][q]Tabletop RPG aid that enhances gameplay experience by providing content for Open World adventuring![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/033/841/033/e9fb649ae21b87962866aa9fc6aa29a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1623322397&auto=format&frame=1&q=92&s=8536d1ef39586678fbd530f7744c559f[/inlineimg][/floatleft][b]Deadline:[/b]07-10-2021[url=https://www.kicktraq.com/projects/meteortales/lore-and-quest-volume-1-tabletop-rpg-aid/][IMG]https://www.kicktraq.com/projects/meteortales/lore-and-quest-volume-1-tabletop-rpg-aid//minichart.png[/IMG][/url],,596.4319565,,,
