,,,1740264556456,,175,119,,0,,,,,,385,27,,,,,,,,,,,
https://www.kickstarter.com/projects/74809709/the-dice-game-rpg-working-title?ref=bggforum,item5447290,,https://www.kicktraq.com/projects/74809709/the-dice-game-rpg-working-title/,RPG,,,The Dice Game RPG (working title),July 11 2017,Y,USD,14.00,1,Not Funded,N,Y,N,$14,1.00%,Cancelled,0,1611168566111,June 11 2017,,,,
"https://www.kickstarter.com/projects/517587274/one-shot-compendium?ref=bggforums',",item5449574,,https://www.kicktraq.com/projects/517587274/one-shot-compendium/,5E,,,One Shot Compendium,July 13 2017,Y,USD,"2,905.00",1,Not Funded,N,N,N,"$2,905",58.00%,Ended,0,1611168566112,June 13 2017,,,,
"https://www.kickstarter.com/projects/ambreville/calidar-dreams-of-aerie?ref=bggforums',",item5462039,,https://www.kicktraq.com/projects/ambreville/calidar-dreams-of-aerie/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Calidar: Dreams of Aerie,July 13 2017,Y,USD,"12,038.00",1,"12,038.00",Y,N,Y,"$12,038",160.00%,Ended,12038,1611168566115,June 14 2017,,,,
"https://www.kickstarter.com/projects/sigilstonepublishing/clink-an-rpg-of-mysterious-drifters-and-risky-coin?ref=bggforums',",item5449564,,https://www.kicktraq.com/projects/sigilstonepublishing/clink-an-rpg-of-mysterious-drifters-and-risky-coin/,RPG,,,Clink: an RPG of Mysterious Drifters and Risky Coin Flips,July 13 2017,Y,USD,"5,019.00",1,"5,019.00",Y,N,Y,"$5,019",125.00%,Ended,5019,1611168566112,June 13 2017,,,,
"https://www.kickstarter.com/projects/854158822/schleyscapes-an-rpg-adventure-series?ref=bggforums',",item5450844,,https://www.kicktraq.com/projects/854158822/schleyscapes-an-rpg-adventure-series/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Schleyscapes; An RPG Adventure Series,July 14 2017,Y,USD,"19,027.00",1,"19,027.00",Y,N,Y,"$19,027",190.00%,Ended,19027,1611168566113,June 14 2017,,,,
"https://www.kickstarter.com/projects/1216685848/warring-kingdoms-the-dark-eye-rpg?ref=bggforums',",item5467295,,https://www.kicktraq.com/projects/1216685848/warring-kingdoms-the-dark-eye-rpg/,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,Warring Kingdoms - The Dark Eye RPG,July 14 2017,Y,USD,"46,235.00",1,"46,235.00",Y,N,Y,"$46,235",616.00%,Ended,46235,1611168566119,June 23 2017,,,,
"https://www.kickstarter.com/projects/shadesofvengeance/era-hitman-paperback?ref=bggforums',",item5474736,,https://www.kicktraq.com/projects/shadesofvengeance/era-hitman-paperback/,non-5E,https://rpggeek.com/rpg/40557/era-hitman,,"Be a super-powered assassin - Era: Hitman, now in Paperback!",July 16 2017,Y,GBP,"1,510.00",1.31093,"1,979.50",Y,N,Y,"£1,510",1510.00%,Ended,1979.5,1611168566126,June 28 2017,,,,
"https://www.kickstarter.com/projects/1000694697/dimgaard-vol-xix-5e-dnd-adventures?ref=bggforums',",item5482059,,https://www.kicktraq.com/projects/1000694697/dimgaard-vol-xix-5e-dnd-adventures/,5E,,,Dimgaard Vol. XIX - 5E DnD Adventures,July 17 2017,Y,USD,"2,055.00",1,"2,055.00",Y,N,Y,"$2,055",6850.00%,Ended,2055,1611168566128,June 30 2017,,,,
"https://www.kickstarter.com/projects/235411295/rebirth-a-new-tabletop-rpg?ref=bggforums',",item5401195,,https://www.kicktraq.com/projects/235411295/rebirth-a-new-tabletop-rpg/,RPG,,,Rebirth: A New Tabletop RPG,July 18 2017,Y,USD,615.00,1,615.00,Y,N,Y,$615,123.00%,Ended,615,1611168566086,May 19 2017,,,,
"https://www.kickstarter.com/projects/samyaza/samyaza-a-cyber-fantasy?ref=bggforums',",item5453869,,https://www.kicktraq.com/projects/samyaza/samyaza-a-cyber-fantasy/,RPG,,,Samyaza: A Cyber-Fantasy,July 18 2017,Y,USD,"4,051.00",1,Not Funded,N,N,N,"$4,051",57.00%,Ended,0,1611168566114,June 15 2017,,,,
"https://www.kickstarter.com/projects/burningwheel/stone-dragon-mountain?ref=bggforums',",item5500347,,https://www.kicktraq.com/projects/burningwheel/stone-dragon-mountain/,non-5E,https://rpggeek.com/rpg/22238/torchbearer-2013,,Stone Dragon Mountain,July 19 2017,Y,USD,"12,003.00",1,"12,003.00",Y,N,Y,"$12,003",400.00%,Ended,12003,1611168566139,July 12 2017,,,,
"https://www.kickstarter.com/projects/1212663429/kickstarter-gold-table-titans-fallen-veil-adventur?ref=bggforums',",item5462648,,https://www.kicktraq.com/projects/1212663429/kickstarter-gold-table-titans-fallen-veil-adventur/,5E,,,Kickstarter Gold: Table Titans Fallen Veil Adventure Set,July 20 2017,Y,USD,"34,016.00",1,"34,016.00",Y,N,Y,"$34,016",226.00%,Ended,34016,1611168566117,June 20 2017,,,,
"https://www.kickstarter.com/projects/hannahshaffer/damn-the-man-save-the-music?ref=bggforums',",item5462050,,https://www.kicktraq.com/projects/hannahshaffer/damn-the-man-save-the-music/,RPG,,,"Damn the Man, Save the Music!",July 20 2017,Y,USD,"19,313.00",1,"19,313.00",Y,N,Y,"$19,313",495.00%,Ended,19313,1611168566116,June 20 2017,,,,
"https://www.kickstarter.com/projects/1721105501/the-yellow-king-roleplaying-game-from-robin-d-laws?ref=bggforums',",item5464620,,https://www.kicktraq.com/projects/1721105501/the-yellow-king-roleplaying-game-from-robin-d-laws/,RPG,,https://rpggeek.com/rpgsystem/1264/gumshoe,The Yellow King Roleplaying Game from Robin D. Laws,July 21 2017,Y,GBP,"167,341.00",1.29939,"217,441.22",Y,N,Y,"£167,341",727.00%,Ended,217441.22,1611168566118,June 21 2017,,,,
"https://www.kickstarter.com/projects/teunen/rpg-voor-kinderen-geen-monsters-onder-mn-bed?ref=bggforums',",item5464621,,https://www.kicktraq.com/projects/teunen/rpg-voor-kinderen-geen-monsters-onder-mn-bed/,RPG,,,RPG voor kinderen : Geen Monsters onder m'n Bed,July 22 2017,Y,EUR,"1,985.00",1.166,"2,314.51",Y,N,Y,"€1,985",198.00%,Ended,2314.51,1611168566118,June 22 2017,,,,
"https://www.kickstarter.com/projects/2103913595/blade-siren-pathfinder-compatible-hybrid-class-0?ref=bggforums',",item5516367,,https://www.kicktraq.com/projects/2103913595/blade-siren-pathfinder-compatible-hybrid-class-0/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Blade-Siren - Pathfinder Compatible Hybrid Class,July 24 2017,Y,USD,74.00,1,74.00,Y,N,Y,$74,740.00%,Ended,74,1611168566148,July 19 2017,,,,
"https://www.kickstarter.com/projects/encounterroleplay/breath-of-gorr-complete-digital-dandd5e-and-pathfi?ref=bggforums',",item5470153,,https://www.kicktraq.com/projects/encounterroleplay/breath-of-gorr-complete-digital-dandd5e-and-pathfi/,5E,,,Breath of Gorr: Complete Digital D&D5E & Pathfinder Module!,July 26 2017,Y,GBP,"6,379.00",1.31131,"8,364.85",Y,N,Y,"£6,379",255.00%,Ended,8364.85,1611168566121,June 26 2017,,,,
"https://www.kickstarter.com/projects/robertbohl/misspent-youth-rpg-sell-out-with-me?ref=bggforums',",item5471691,,https://www.kicktraq.com/projects/robertbohl/misspent-youth-rpg-sell-out-with-me/,non-5E,https://rpggeek.com/rpg/6344/misspent-youth,,Misspent Youth RPG: Sell Out with Me!,July 27 2017,Y,USD,"35,652.00",1,"35,652.00",Y,N,Y,"$35,652",356.00%,Ended,35652,1611168566122,June 27 2017,,,,
"https://www.kickstarter.com/projects/321104029/graphic-rpg?ref=bggforums',",item5471625,,https://www.kicktraq.com/projects/321104029/graphic-rpg/,RPG,,,Graphic RPG,July 27 2017,Y,USD,300.00,1,Not Funded,N,N,N,$300,3.00%,Ended,0,1611168566122,June 27 2017,,,,
"https://www.kickstarter.com/projects/tsrgames/top-secret-new-world-order-the-espionage-roleplayi?ref=bggforums',",item5471913,,https://www.kicktraq.com/projects/tsrgames/top-secret-new-world-order-the-espionage-roleplayi/,RPG,,https://rpggeek.com/rpgfamily/1665/top-secret,Top Secret: New World Order - the espionage roleplaying game,July 27 2017,Y,USD,"123,168.00",1,"123,168.00",Y,N,Y,"$123,168",1026.00%,Ended,123168,1611168566123,June 27 2017,,,,
"https://www.kickstarter.com/projects/350683997/new-paths-compendium-pathfinder-rpg-expanded-editi?ref=bggforums',",item5474735,,https://www.kicktraq.com/projects/350683997/new-paths-compendium-pathfinder-rpg-expanded-editi/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,New Paths Compendium: Pathfinder RPG Expanded Edition,July 28 2017,Y,USD,"34,028.00",1,"34,028.00",Y,N,Y,"$34,028",309.00%,Ended,34028,1611168566125,June 28 2017,,,,
https://www.kickstarter.com/projects/488629287/overkill-the-action-movie-roleplaying-game?ref=bggforums,item5473135,,https://www.kicktraq.com/projects/488629287/overkill-the-action-movie-roleplaying-game/,RPG,,,Overkill: The Action Movie Roleplaying Game,July 28 2017,Y,NZD,"1,423.00",0.75109,"1,068.80",Y,N,Y,"$1,423 NZD",142.00%,Ended,1068.8,1611168566124,June 28 2017,,,,
https://www.kickstarter.com/projects/139696320/rpg-of-the-month-club-vol-2?ref=bggforums,item5419434,,https://www.kicktraq.com/projects/139696320/rpg-of-the-month-club-vol-2/,RPG,,,"RPG of the Month Club, vol. 2",July 29 2017,Y,USD,252.00,1,Not Funded,N,Y,N,$252,8.00%,Cancelled,0,1611168566096,May 30 2017,,,,
"https://www.kickstarter.com/projects/raidsgame/raids-a-tabletop-role-playing-game-for-everyone?ref=bggforums',",item5475803,,https://www.kicktraq.com/projects/raidsgame/raids-a-tabletop-role-playing-game-for-everyone/,RPG,,,Raids: A tabletop role playing game for everyone,July 30 2017,Y,GBP,445.00,1.31433,Not Funded,N,N,N,£445,8.00%,Ended,0,1611168566127,June 30 2017,,,,
"https://www.kickstarter.com/projects/608764698/the-midderlands-an-osr-mini-setting-and-bestiary?ref=bggforums',",item5482062,,https://www.kicktraq.com/projects/608764698/the-midderlands-an-osr-mini-setting-and-bestiary/,non-5E,https://rpggeek.com/rpgfamily/18544/swords-wizardry-and-compatible-products,,The Midderlands - An OSR Mini-Setting & Bestiary,July 31 2017,Y,GBP,"13,953.00",1.31944,"18,410.15",Y,N,Y,"£13,953",116.00%,Ended,18410.15,1611168566128,July 1 2017,,,1,
"https://www.kickstarter.com/projects/1588759266/hellfrost-gm-screen?ref=bggforums',",item5516340,,https://www.kicktraq.com/projects/1588759266/hellfrost-gm-screen/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Hellfrost GM Screen,July 31 2017,Y,GBP,"2,843.00",1.31944,"3,751.17",Y,N,Y,"£2,843",113.00%,Ended,3751.17,1611168566145,July 17 2017,,,,
"https://www.kickstarter.com/projects/1796808333/the-mayhem-roleplaying-game?ref=bggforums',",item5482877,,https://www.kicktraq.com/projects/1796808333/the-mayhem-roleplaying-game/,RPG,,,The Mayhem Roleplaying Game,July 31 2017,Y,USD,"3,150.00",1,Not Funded,N,Y,N,"$3,150",9.00%,Cancelled,0,1611168566131,July 3 2017,,,,
"https://www.kickstarter.com/projects/2036759092/titan-herbal?ref=bggforums',",item5482066,,https://www.kicktraq.com/projects/2036759092/titan-herbal/,non-5E,https://rpggeek.com/rpg/1832/advanced-fighting-fantasy,,Titan Herbal,August 1 2017,Y,GBP,"4,101.00",1.32065,"5,415.99",Y,N,Y,"£4,101",205.00%,Ended,5415.99,1611168566130,July 2 2017,,,,
"https://www.kickstarter.com/projects/235742298/hellscapes-post-apocalyptic-survival-for-dnd-5e?ref=bggforums',",item5482064,,https://www.kicktraq.com/projects/235742298/hellscapes-post-apocalyptic-survival-for-dnd-5e/,5E,,,HELLSCAPES: Post Apocalyptic Survival for DnD 5e,August 1 2017,Y,USD,"22,163.00",1,"22,163.00",Y,N,Y,"$22,163",443.00%,Ended,22163,1611168566129,July 1 2017,,,,
"https://www.kickstarter.com/projects/1952955886/nesciamus-ein-rollenspiel-mit-und-ohne-spielleiter?ref=bggforums',",item5500243,,https://www.kicktraq.com/projects/1952955886/nesciamus-ein-rollenspiel-mit-und-ohne-spielleiter/,RPG,,,Nesciamus - Ein Rollenspiel mit und ohne Spielleiter,August 1 2017,Y,EUR,"2,397.00",1.18105,"2,830.98",Y,N,Y,"€2,397",239.00%,Ended,2830.98,1611168566139,July 11 2017,,,,
"https://www.kickstarter.com/projects/make-believegames/revolutionaries-american-war-of-independence-rpg?ref=bggforums',",item5486528,,https://www.kicktraq.com/projects/make-believegames/revolutionaries-american-war-of-independence-rpg/,RPG,,,REVOLUTIONARIES — American War of Independence RPG,August 1 2017,Y,USD,"14,409.00",1,"14,409.00",Y,N,Y,"$14,409",110.00%,Ended,14409,1611168566132,July 4 2017,,,,
"https://www.kickstarter.com/projects/lmetcalf/marathon-of-heores-a-5e-adventure?ref=bggforums',",item5516322,,https://www.kicktraq.com/projects/lmetcalf/marathon-of-heores-a-5e-adventure/,5E,,,Marathon of Heores - A 5E Adventure,August 3 2017,Y,USD,"2,447.00",1,"2,447.00",Y,N,Y,"$2,447",244.00%,Ended,2447,1611168566142,July 14 2017,,,,
"https://www.kickstarter.com/projects/563681582/the-folio-15-supplemental-1e-5e-mini-adventures?ref=bggforums',",item5517816,,https://www.kicktraq.com/projects/563681582/the-folio-15-supplemental-1e-5e-mini-adventures/,5E,,,"The Folio #15, supplemental 1E/5E mini-adventures",August 3 2017,Y,USD,"1,832.00",1,"1,832.00",Y,N,Y,"$1,832",366.00%,Ended,1832,1611168566158,July 24 2017,,,,
"https://www.kickstarter.com/projects/458299077/ghost-ops-an-rpg-of-modern-day-covert-operations?ref=bggforums',",item5486533,,https://www.kicktraq.com/projects/458299077/ghost-ops-an-rpg-of-modern-day-covert-operations/,RPG,,https://rpggeek.com/rpg/286/savage-worlds,Ghost Ops - An RPG of Modern Day Covert Operations,August 4 2017,Y,GBP,"13,967.00",1.30349,"18,205.84",Y,N,Y,"£13,967",465.00%,Ended,18205.84,1611168566133,July 5 2017,,,,
"https://www.kickstarter.com/projects/200664283/chronicles-of-darkness-dark-eras-2?ref=bggforums',",item5489653,,https://www.kicktraq.com/projects/200664283/chronicles-of-darkness-dark-eras-2/,non-5E,https://rpggeek.com/rpg/55687/chronicles-darkness,,Chronicles of Darkness: Dark Eras 2,August 5 2017,Y,USD,"60,593.00",1,"60,593.00",Y,N,Y,"$60,593",151.00%,Ended,60593,1611168566134,July 6 2017,,,,
"https://www.kickstarter.com/projects/battlefieldpress/gaslight-victorian-fantasy-3e-for-savage-worlds?ref=bggforums',",item5490830,,https://www.kicktraq.com/projects/battlefieldpress/gaslight-victorian-fantasy-3e-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Gaslight Victorian Fantasy 3e for Savage Worlds,August 5 2017,Y,USD,"2,559.00",1,"2,559.00",Y,N,Y,"$2,559",255.00%,Ended,2559,1611168566135,July 6 2017,,,,
"https://www.kickstarter.com/projects/1990654819/traveller-rpg-the-great-rift-and-deep-space-explor?ref=bggforums',",item5489648,,https://www.kicktraq.com/projects/1990654819/traveller-rpg-the-great-rift-and-deep-space-explor/,non-5E,https://rpggeek.com/rpg/39931/traveller-mongoose-2nd-edition,,Traveller RPG: The Great Rift & Deep Space Exploration,August 5 2017,Y,GBP,"113,782.00",1.303831,"148,352.50",Y,N,Y,"£113,782",1137.00%,Ended,148352.5,1611168566134,July 6 2017,,,,
"https://www.kickstarter.com/projects/1000694697/dimgaard-vol-xx-5e-dnd-adventures?ref=bggforums',",item5524079,,https://www.kicktraq.com/projects/1000694697/dimgaard-vol-xx-5e-dnd-adventures/,5E,,,Dimgaard Vol. XX - 5e DnD Adventures,6 Aug 2017,Y,USD,"1,656.00",1,"1,656.00",Y,N,Y,"$1,656",5520.00%,Ended,1656,1611168566164,July 28 2017,,,,
"https://www.kickstarter.com/projects/1575519826/battle-for-the-purple-islands?ref=bggforums',",item5516384,,https://www.kicktraq.com/projects/1575519826/battle-for-the-purple-islands/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Battle For The Purple Islands,August 10 2017,Y,USD,"1,564.00",1,"1,564.00",Y,N,Y,"$1,564",156.00%,Ended,1564,1611168566150,July 21 2017,,,1,
"https://www.kickstarter.com/projects/1387239505/firelight-the-questing-card-game-new-tabletop-rpg?ref=bggforums',",item5499039,,https://www.kicktraq.com/projects/1387239505/firelight-the-questing-card-game-new-tabletop-rpg/,RPG,,,Firelight: The Questing Card Game - New Tabletop RPG,August 10 2017,Y,USD,"25,043.00",1,"25,043.00",Y,N,Y,"$25,043",223.00%,Ended,25043,1611168566138,July 11 2017,,,,
"https://www.kickstarter.com/projects/1448273438/hc-svnt-dracones-sound-and-silence?ref=bggforums',",item5516316,,https://www.kicktraq.com/projects/1448273438/hc-svnt-dracones-sound-and-silence/,non-5E,https://rpggeek.com/rpg/26512/hc-svnt-dracones-1st-2nd-ed,,HC SVNT DRACONES: Sound and Silence,August 11 2017,Y,USD,"27,576.00",1,"27,576.00",Y,N,Y,"$27,576",393.00%,Ended,27576,1611168566141,July 12 2017,,,,
"https://www.kickstarter.com/projects/jsorensen/parsely-games-featuring-action-castle-and-other-ad?ref=bggforums',",item5499029,,https://www.kicktraq.com/projects/jsorensen/parsely-games-featuring-action-castle-and-other-ad/,non-5E,https://rpggeek.com/rpg/2966/parsely,,Parsely Games: Featuring ACTION CASTLE and Other Adventures,August 11 2017,Y,USD,"41,516.00",1,"41,516.00",Y,N,Y,"$41,516",345.00%,Ended,41516,1611168566137,July 11 2017,,,,
"https://www.kickstarter.com/projects/1777472051/the-compendium-of-wild-beasts?ref=bggforums',",item5516334,,https://www.kicktraq.com/projects/1777472051/the-compendium-of-wild-beasts/,5E,,,The Compendium of Wild Beasts,14 Aug 2017,Y,USD,"3,594.00",1,Not Funded,N,Y,N,"$3,594",35.00%,Cancelled,0,1611168566143,July 15 2017,,,,
"https://www.kickstarter.com/projects/infiniumgamestudio/dark-obelisk-druid-enclave-pathfinder-5e-rpg-city?ref=bggforums',",item5498718,,https://www.kicktraq.com/projects/infiniumgamestudio/dark-obelisk-druid-enclave-pathfinder-5e-rpg-city/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Dark Obelisk: Druid Enclave (Pathfinder/5E RPG City Setting),August 14 2017,Y,USD,"3,574.00",1,"3,574.00",Y,N,Y,"$3,574",238.00%,Ended,3574,1611168566136,July 11 2017,,,,
"https://www.kickstarter.com/projects/2000254740/the-last-remnants-of-men-rpg?ref=bggforums',",item5516327,,https://www.kicktraq.com/projects/2000254740/the-last-remnants-of-men-rpg/,RPG,,,The Last Remnants of Men RPG,14 Aug 2017,Y,AUD,51.00,0.78537,Not Funded,N,Y,N,$51 AUD,2.00%,Cancelled,0,1611168566143,July 15 2017,,,,
https://www.kickstarter.com/projects/twobodyproblem/sixty-mile-sky?ref=bggforums,https://rpggeek.com/geeklist/218891/item/5436212?commentid=7314379#comment7314379,,https://www.kicktraq.com/projects/1085518016/sixty-mile-sky/,RPG,,,Sixty Mile Sky,August 15 2017,Y,USD,"3,076.00",1,"3,076.00",Y,N,Y,"$3,076",219.00%,Ended,3076,1611168567500,August 1 2017,,,,
"https://www.kickstarter.com/projects/1867564967/befouled-maze-of-the-demi-lich-5e-dnd-adventure-mo?ref=bggforums',",item5516342,,https://www.kicktraq.com/projects/1867564967/befouled-maze-of-the-demi-lich-5e-dnd-adventure-mo/,5E,,,"Befouled Maze of the Demi-Lich, 5e DnD Adventure Module",August 16 2017,Y,USD,"2,366.00",1,"2,366.00",Y,N,Y,"$2,366",788.00%,Ended,2366,1611168566145,July 17 2017,,,,
"https://www.kickstarter.com/projects/gshowitt/spire-rpg?ref=bggforums',",item5516345,,https://www.kicktraq.com/projects/gshowitt/spire-rpg/,RPG,,,Spire RPG,August 17 2017,Y,GBP,"71,708.00",1.2865,"92,252.34",Y,N,Y,"£71,708",286.00%,Ended,92252.34,1611168566146,July 18 2017,,,,
"https://www.kickstarter.com/projects/1179385029/luminous-echo-the-forgotten-king-extended-campaign?ref=bggforums',",item5516353,,https://www.kicktraq.com/projects/1179385029/luminous-echo-the-forgotten-king-extended-campaign/,5E,,,Luminous Echo: The Forgotten King extended campaign,18 Aug 2017,Y,CAD,"15,918.00",0.79456,"12,647.81",Y,N,Y,"$15,918 CAD",318.00%,Ended,12647.81,1611168566147,July 18 2017,,,,
"https://www.kickstarter.com/projects/josephleebush/heroines-of-the-first-age?ref=bggforums',",item5530679,,https://www.kicktraq.com/projects/josephleebush/1440900641/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Heroines of the First Age,18 Aug 2017,Y,USD,"10,461.00",1,"10,461.00",Y,N,Y,"$10,461",1046.00%,Ended,10461,1611168566168,July 19 2017,,,,
"https://www.kickstarter.com/projects/tnmpublishing/vosteros-the-tabletop-rpg?ref=bggforums',",item5516383,,https://www.kicktraq.com/projects/tnmpublishing/vosteros-the-tabletop-rpg/,RPG,,,Vosteros - The Tabletop RPG,August 20 2017,Y,USD,240.00,1,Not Funded,N,N,N,$240,4.00%,Ended,0,1611168566150,July 21 2017,,,,
"https://www.kickstarter.com/projects/783548120/1879-london-adventure-and-sourcebook?ref=bggforums',",item5516387,,https://www.kicktraq.com/projects/783548120/1879-london-adventure-and-sourcebook/,non-5E,https://rpggeek.com/rpg/36704/1879,,1879 London Adventure and Sourcebook,August 21 2017,Y,USD,"9,168.00",1,"9,168.00",Y,N,Y,"$9,168",122.00%,Ended,9168,1611168566152,July 22 2017,,,,
"https://www.kickstarter.com/projects/1622176474/zhab-khar-king-of-orcs-for-d20-ogl-pfrpg-games?ref=bggforums',",item5517812,,https://www.kicktraq.com/projects/1622176474/zhab-khar-king-of-orcs-for-d20-ogl-pfrpg-games/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"ZHAB-KHAR, KING OF ORCS, for d20 OGL / PFRPG games.",August 23 2017,Y,USD,501.00,1,501.00,Y,N,Y,$501,100.00%,Ended,501,1611168566154,July 24 2017,,,,
"https://www.kickstarter.com/projects/1549920133/legacy-life-among-the-ruins-2nd-edition?ref=bggforums',",item5519338,,https://www.kicktraq.com/projects/1549920133/legacy-life-among-the-ruins-2nd-edition/,non-5E,https://rpggeek.com/rpg/26525/legacy-life-among-ruins,,Legacy: Life Among the Ruins 2nd Edition,August 24 2017,Y,GBP,"62,259.00",1.28025,"79,707.08",Y,N,Y,"£62,259",778.00%,Ended,79707.08,1611168566160,July 25 2017,,,,
"https://www.kickstarter.com/projects/1296045252/spellbound-kingdoms-arcana?ref=bggforums',",item5521431,,https://www.kicktraq.com/projects/1296045252/spellbound-kingdoms-arcana/,non-5E,https://rpggeek.com/rpg/2878/spellbound-kingdoms,,Spellbound Kingdoms: Arcana,25 Aug 2017,Y,USD,"7,822.00",1,"7,822.00",Y,N,Y,"$7,822",260.00%,Ended,7822,1611168566162,July 26 2017,,,,
https://www.kickstarter.com/projects/nocturnalmedia/paladin-warriors-of-charlemagne?ref=bggforums',item5509823,,https://www.kicktraq.com/projects/nocturnalmedia/paladin-warriors-of-charlemagne/,RPG,,https://rpggeek.com/rpg/317/pendragon-1st-5th-editions,PALADIN: Warriors of Charlemagne,August 25 2017,Y,USD,"82,769.00",1,"82,769.00",Y,N,Y,"$82,769",827.00%,Ended,82769,1611168566140,July 18 2017,,,,
"https://www.kickstarter.com/projects/346276626/ruins-of-humanity?ref=bggforums',",item5521433,,https://www.kicktraq.com/projects/346276626/ruins-of-humanity/,RPG,,,Ruins Of Humanity,25 Aug 2017,Y,USD,441.00,1,Not Funded,N,N,N,$441,44.00%,Ended,0,1611168566162,July 26 2017,,,,
"https://www.kickstarter.com/projects/1230138777/monsterhearts-skin-deep?ref=bggforums',",item5524078,,https://www.kicktraq.com/projects/1230138777/monsterhearts-skin-deep/,non-5E,https://rpggeek.com/rpg/17173/monsterhearts-1st-2nd-eds,,Monsterhearts: Skin Deep,27 Aug 2017,Y,USD,"5,684.00",1,"5,684.00",Y,N,Y,"$5,684",227.00%,Ended,5684,1611168566163,July 28 2017,,,,
https://www.kickstarter.com/projects/643710787/stat-trackers-a-gm-accessory-for-5e-dungeons-and-d?ref=bggforums,item5521429,,https://www.kicktraq.com/projects/643710787/stat-trackers-a-gm-accessory-for-5e-dungeons-and-d/,5E,,,Stat Trackers: A GM accessory for 5E Dungeons and Dragons,August 28 2017,Y,USD,"47,926.00",1,"47,926.00",Y,N,Y,"$47,926",479.00%,Ended,47926,1611168566161,July 26 2017,,,,
"https://www.kickstarter.com/projects/extremeyouth/choices-fallen-gods-edition-rpg?ref=bggforums',",item5516380,,https://www.kicktraq.com/projects/extremeyouth/choices-fallen-gods-edition-rpg/,RPG,,,CHOICES: FALLEN GODS EDITION RPG,August 29 2017,Y,USD,61.00,1,Not Funded,N,Y,N,$61,2.00%,Cancelled,0,1611168566149,July 20 2017,,,,
"https://www.kickstarter.com/projects/855767049/xas-irkalla?ref=bggforums',",item5516375,,https://www.kicktraq.com/projects/855767049/xas-irkalla/,RPG,,,Xas Irkalla,August 29 2017,Y,USD,"13,953.00",1,"13,953.00",Y,N,Y,"$13,953",279.00%,Ended,13953,1611168566148,July 20 2017,,,,
"https://www.kickstarter.com/projects/216634181/glimpse-the-beyond-second-edition?ref=bggforums',",item5529207,,https://www.kicktraq.com/projects/216634181/glimpse-the-beyond-second-edition/,non-5E,https://rpggeek.com/rpg/1613/myriad,,Glimpse the Beyond: Second Edition,30 Aug 2017,Y,USD,"2,777.00",1,"2,777.00",Y,N,Y,"$2,777",111.00%,Ended,2777,1611168566165,July 31 2017,,,,
"https://www.kickstarter.com/projects/terranempire/manastorm-world-of-shinar-campaign-setting?ref=bggforums',",item5516339,,https://www.kicktraq.com/projects/terranempire/manastorm-world-of-shinar-campaign-setting/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Manastorm: World of Shin'ar Campaign Setting,August 30 2017,Y,USD,"6,131.00",1,"6,131.00",Y,N,Y,"$6,131",613.00%,Ended,6131,1611168566144,July 16 2017,,,,
"https://www.kickstarter.com/projects/1637945166/stars-without-number-revised-edition?ref=bggforums',",item5529208,,https://www.kicktraq.com/projects/1637945166/stars-without-number-revised-edition/,non-5E,https://rpggeek.com/rpg/8524/stars-without-number,,Stars Without Number: Revised Edition,31 Aug 2017,Y,USD,"192,036.00",1,"192,036.00",Y,N,Y,"$192,036",1920.00%,Ended,192036,1611168566166,August 1 2017,,,,1
"https://www.kickstarter.com/projects/1585984194/after-the-crash-a-5e-post-apocalyptic-science-fant/?ref=bggforums',",item5530892,,https://www.kicktraq.com/projects/1585984194/after-the-crash-a-5e-post-apocalyptic-science-fant/,5E,,,After the Crash: A 5E Post-Apocalyptic Science-Fantasy RPG,August 31 2017,Y,USD,"3,354.00",1,Not Funded,N,N,N,"$3,354",67.00%,Ended,0,1611168566170,August 1 2017,,,,
"https://www.kickstarter.com/projects/529669762/wicked-pacts?ref=bggforums',",item5530838,,https://www.kicktraq.com/projects/529669762/wicked-pacts/,RPG,,,Wicked Pacts,August 31 2017,Y,USD,"5,815.00",1,"5,815.00",Y,N,Y,"$5,815",232.00%,Ended,5815,1611168566169,August 1 2017,,,,
"https://www.kickstarter.com/projects/2cgaming/lions-vault-module-for-5th-edition-dandd-and-pathf?ref=bggforums',",item5529210,,https://www.kicktraq.com/projects/2cgaming/lions-vault-module-for-5th-edition-dandd-and-pathf/,5E,,,Lion's Vault Module for 5th Edition D&D & Pathfinder RPG,September 1 2017,Y,USD,"8,077.00",1,"8,077.00",Y,N,Y,"$8,077",107.00%,Ended,8077,1611168566167,August 1 2017,,,,
