BackerKit Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Funding Goal,Project Status,Project Blurb,Image URL,,Currency,Funding Level,Exchange Rate,FundingLevelUSD,Goal Level,Reached Goal?,Progress,Success?,Real Funding USD,RPGGeek Entry Code,OSR Original,OSR Scene
https://www.backerkit.com/c/projects/kimbolt-llc-fatesend/furhaven-adventures?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12132243#12132243,5E,,,Furhaven Adventures,October 14 2025,"$13,996","$5,000",Project Ended,"Enter Furhaven Adventures, a 5E campaign book of five quests, new classes, and heroes of fur and feather. Explore Aloria, uncover secrets, and face the chaos that threatens the land.",https://images.backerkit.com/active_storage/backerkit_production/blob/6cme7tcrgor0jbr7g8atqongj1rm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"13,996.00",1.0000,"$13,996.00",5000.00,Y,279.92%,Y,"$13,996.00","[size=14][b][url=https://www.backerkit.com/c/projects/kimbolt-llc-fatesend/furhaven-adventures?ref=bk-discover-role-playing-games-projects]Furhaven Adventures[/url][/b][/size][q]Enter Furhaven Adventures, a 5E campaign book of five quests, new classes, and heroes of fur and feather. Explore Aloria, uncover secrets, and face the chaos that threatens the land.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/6cme7tcrgor0jbr7g8atqongj1rm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/drimbus/mischief-an-rpg-of-quick-and-clever-magical-mayhem?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12111770#12111770,RPG,,,Mischief - An RPG of Quick and Clever Magical Mayhem,October 15 2025,"$2,536","$2,000",Project Ended,"Unleash your wildest, unhinged fantasies in this lightweight, chaos-driven, mystical TTRPG. Magic is abundant and deadly in the game of Mischief where each choice matters, outcomes are surprising, and gameplay is fast and furious!",https://images.backerkit.com/active_storage/backerkit_production/blob/1u3j5f0vs5ygengodri0oug2lvq8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,536.00",1.0000,"$2,536.00",2000.00,Y,126.80%,Y,"$2,536.00","[size=14][b][url=https://www.backerkit.com/c/projects/drimbus/mischief-an-rpg-of-quick-and-clever-magical-mayhem?ref=bk-discover-role-playing-games-projects]Mischief - An RPG of Quick and Clever Magical Mayhem[/url][/b][/size][q]Unleash your wildest, unhinged fantasies in this lightweight, chaos-driven, mystical TTRPG. Magic is abundant and deadly in the game of Mischief where each choice matters, outcomes are surprising, and gameplay is fast and furious![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/1u3j5f0vs5ygengodri0oug2lvq8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/dandyline-games/a-mutant-for-all-seasons?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12151829#12151829,non-5E,https://rpggeek.com/rpg/28323/mutant-crawl-classics-role-playing-game,,A Mutant for All Seasons,October 15 2025,"$1,355","$1,000",Project Ended,"A collection of pre-made, illustrated characters for the Mutant Crawl Classics RPG - levels 0 through 10!",https://images.backerkit.com/active_storage/backerkit_production/blob/mowf93z8vmb264gw9mby5iffe498?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"1,355.00",1.0000,"$1,355.00",1000.00,Y,135.50%,Y,"$1,355.00","[size=14][b][url=https://www.backerkit.com/c/projects/dandyline-games/a-mutant-for-all-seasons?ref=bk-discover-role-playing-games-projects]A Mutant for All Seasons[/url][/b][/size][q]A collection of pre-made, illustrated characters for the Mutant Crawl Classics RPG - levels 0 through 10![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/mowf93z8vmb264gw9mby5iffe498?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/quinn-majeski/absurdia-the-meta-physical-edition?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12135659#12135659,RPG,,https://rpggeek.com/rpgsystem/17185/powered-by-the-apocalypse,Absurdia: The (Meta)Physical Edition,October 18 2025,"$27,580","$5,000",Project Ended,"An absurdist tabletop roleplaying game about the inane hilarity and mundane horror of everyday life, inspired by Welcome to Night Vale, Alice in Wonderland, and Gravity Falls.",https://images.backerkit.com/active_storage/backerkit_production/blob/y7n28v2arw9nwssldoqh2y685yfy?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"27,580.00",1.0000,"$27,580.00",5000.00,Y,551.60%,Y,"$27,580.00","[size=14][b][url=https://www.backerkit.com/c/projects/quinn-majeski/absurdia-the-meta-physical-edition?ref=bk-discover-role-playing-games-projects]Absurdia: The (Meta)Physical Edition[/url][/b][/size][q]An absurdist tabletop roleplaying game about the inane hilarity and mundane horror of everyday life, inspired by Welcome to Night Vale, Alice in Wonderland, and Gravity Falls.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/y7n28v2arw9nwssldoqh2y685yfy?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/dmdave-publishing/just-passing-through-remastered?ref=bk-discover-live-projects-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12191819#12191819,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Just Passing Through Remastered,October 21 2025,"$39,512","$1,000",Project Ended,Drop-in Villages and Town Descriptions for Any Fantasy TTRPG,https://images.backerkit.com/active_storage/backerkit_production/blob/y161w2wq589a37ovr25g8x7ut4l8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"39,512.00",1.0000,"$39,512.00",1000.00,Y,3951.20%,Y,"$39,512.00",[size=14][b][url=https://www.backerkit.com/c/projects/dmdave-publishing/just-passing-through-remastered?ref=bk-discover-live-projects-projects]Just Passing Through Remastered[/url][/b][/size][q]Drop-in Villages and Town Descriptions for Any Fantasy TTRPG[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/y161w2wq589a37ovr25g8x7ut4l8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/wayward-studios/horror-cinema-classics-rpg?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12151832#12151832,RPG,,https://rpggeek.com/rpgfamily/28325/dungeon-crawl-classics,Horror Cinema Classics RPG,October 24 2025,"$33,419","$10,000",Project Ended,"Step into the chilling world of Horror Cinema Classics, a role-playing game that plunges players into the eerie, neon-lit nightmares of 1980s horror movies.

Will you be the one to rewrite the script or fall victim to the horrors waiting in the shadows?",https://images.backerkit.com/active_storage/backerkit_production/blob/sci3anf3mow3posjrebvbw7gxbep?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"33,419.00",1.0000,"$33,419.00",10000.00,Y,334.19%,Y,"$33,419.00","[size=14][b][url=https://www.backerkit.com/c/projects/wayward-studios/horror-cinema-classics-rpg?ref=bk-discover-role-playing-games-projects]Horror Cinema Classics RPG[/url][/b][/size][q]Step into the chilling world of Horror Cinema Classics, a role-playing game that plunges players into the eerie, neon-lit nightmares of 1980s horror movies.

Will you be the one to rewrite the script or fall victim to the horrors waiting in the shadows?[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/sci3anf3mow3posjrebvbw7gxbep?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/world-s-largest-rpgs/nightbane-through-the-glass-darkly-audiobook?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12175244#12175244,non-5E,https://rpggeek.com/rpg/1548/nightbane,,Nightbane: Through the Glass Darkly Audiobook,October 24 2025,"$1,466",$1,Project Ended,"Nightbane: Through the Glass Darkly, by Palladium Books, returns as a fully narrated audiobook!",https://images.backerkit.com/active_storage/backerkit_production/blob/okw2qbjh5x1qse9cge4662npocx6?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"1,466.00",1.0000,"$1,466.00",1.00,Y,146600.00%,Y,"$1,466.00","[size=14][b][url=https://www.backerkit.com/c/projects/world-s-largest-rpgs/nightbane-through-the-glass-darkly-audiobook?ref=bk-discover-role-playing-games-projects]Nightbane: Through the Glass Darkly Audiobook[/url][/b][/size][q]Nightbane: Through the Glass Darkly, by Palladium Books, returns as a fully narrated audiobook![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/okw2qbjh5x1qse9cge4662npocx6?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/roienna-wyverse/murder-on-the-molybdivum-daggerheart-5e-compatible?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12219652#12219652,5E,https://rpggeek.com/rpg/103027/daggerheart,,Murder On The Molybdivum - Daggerheart & 5E Compatible,October 24 2025,"€1,321",€500,Project Ended,Famed Rune-Scribe Ordelann Noroelle is found dead in his office abord a luxurious airship. Bring the Culprit to Justice!,https://images.backerkit.com/active_storage/backerkit_production/blob/bsbm30y6wkobym6vl9ib56wbnk1j?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"1,321.00",1.1625,"$1,535.60",500.00,Y,264.20%,Y,"$1,535.60",[size=14][b][url=https://www.backerkit.com/c/projects/roienna-wyverse/murder-on-the-molybdivum-daggerheart-5e-compatible?ref=bk-discover-role-playing-games-projects]Murder On The Molybdivum - Daggerheart & 5E Compatible[/url][/b][/size][q]Famed Rune-Scribe Ordelann Noroelle is found dead in his office abord a luxurious airship. Bring the Culprit to Justice![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/bsbm30y6wkobym6vl9ib56wbnk1j?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/ink-and-gore-games/toon-morgue?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12118357#12118357,RPG,,https://rpggeek.com/rpgfamily/79592/mork-borg,Toon Morgue,October 25 2025,"€6,211","€6,000",Project Ended,"Toon Morgue is a grimdark, rubberhose cartoon-inspired setting for the MÖRK BORG system. You play as a Loonatic, in a decaying world that blends wackiness with twisted humor, a world destined to collapse in on itself.",https://images.backerkit.com/active_storage/backerkit_production/blob/jxz0wry2o1d3q3yj8q0lbc5073al?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"6,211.00",1.1625,"$7,219.98",6000.00,Y,103.52%,Y,"$7,219.98","[size=14][b][url=https://www.backerkit.com/c/projects/ink-and-gore-games/toon-morgue?ref=bk-discover-role-playing-games-projects]Toon Morgue[/url][/b][/size][q]Toon Morgue is a grimdark, rubberhose cartoon-inspired setting for the MÖRK BORG system. You play as a Loonatic, in a decaying world that blends wackiness with twisted humor, a world destined to collapse in on itself.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/jxz0wry2o1d3q3yj8q0lbc5073al?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/central-michigan-university-press/art-system-games-for-expanded-play?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12172088#12172088,non-5E,https://rpggeek.com/rpg/782/the-mountain-witch | https://rpggeek.com/rpg/18123/dog-eat-dog | https://rpggeek.com/rpg/70144/princess-with-a-cursed-sword,,Art & System: Games for Expanded Play,October 30 2025,"$54,382","$20,000",Project Ended,"A new indie game series from Central Michigan University Press launching with a lineup of three games: Princess with a Cursed Sword, Dog Eat Dog, and the Mountain Witch",https://images.backerkit.com/active_storage/backerkit_production/blob/ty5krhm6alyauj1ya47ai5y91j8s?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"54,382.00",1.0000,"$54,382.00",20000.00,Y,271.91%,Y,"$54,382.00","[size=14][b][url=https://www.backerkit.com/c/projects/central-michigan-university-press/art-system-games-for-expanded-play?ref=bk-discover-role-playing-games-projects]Art & System: Games for Expanded Play[/url][/b][/size][q]A new indie game series from Central Michigan University Press launching with a lineup of three games: Princess with a Cursed Sword, Dog Eat Dog, and the Mountain Witch[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/ty5krhm6alyauj1ya47ai5y91j8s?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/plus-one-exp/the-cryptid-show?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12191814#12191814,RPG,,,The CryptID Show,"Oct 30, 2025","$11,146","$2,500",Project Ended,An storytelling game about call-in shows and cryptids woes.,https://images.backerkit.com/active_storage/backerkit_production/blob/9z2ifq46pajccflgmnyumbwlbvlj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"11,146.00",1.0000,"$11,146.00",2500.00,Y,445.84%,Y,"$11,146.00",[size=14][b][url=https://www.backerkit.com/c/projects/plus-one-exp/the-cryptid-show?ref=bk-discover-role-playing-games-projects]The CryptID Show[/url][/b][/size][q]An storytelling game about call-in shows and cryptids woes.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/9z2ifq46pajccflgmnyumbwlbvlj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/goosepoop-games/black-flies?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12191816#12191816,RPG,,,Black Flies,"Oct 30, 2025","$3,565","$2,500",Project Ended,"A horror TTRPG where YOU'RE the villain! Join a cult, gather Followers, and turn townsfolk into flies in this rules-lite GM-less TTRPG. Will you seek your Fortune? Great for fans of Hot Fuzz, The Fly, and the Twilight Zone",https://images.backerkit.com/active_storage/backerkit_production/blob/nndwqn5koyyght3zsdjfdy97j428?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"3,565.00",1.0000,"$3,565.00",2500.00,Y,142.60%,Y,"$3,565.00","[size=14][b][url=https://www.backerkit.com/c/projects/goosepoop-games/black-flies?ref=bk-discover-role-playing-games-projects]Black Flies[/url][/b][/size][q]A horror TTRPG where YOU'RE the villain! Join a cult, gather Followers, and turn townsfolk into flies in this rules-lite GM-less TTRPG. Will you seek your Fortune? Great for fans of Hot Fuzz, The Fly, and the Twilight Zone[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/nndwqn5koyyght3zsdjfdy97j428?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/two-starving-gnolls/winchester-tales-a-supplement-for-the-exorcist-s-codex?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12172089#12172089,non-5E,not in database,,Winchester Tales - a supplement for The Exorcist’s Codex,October 31 2025,"$8,323","$1,000",Project Ended,"Winchester Tales expands The Exorcist’s Codex™ with new scenarios set in 1890s Winchester. Play as a full campaign or standalones. Also includes new Demonic items, new Holy Artifacts and Relics, New Archdemons and their Realms, and more!",https://images.backerkit.com/active_storage/backerkit_production/blob/rwwgydw08t0pbi9zdkbpimwaa4tl?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"8,323.00",1.0000,"$8,323.00",1000.00,Y,832.30%,Y,"$8,323.00","[size=14][b][url=https://www.backerkit.com/c/projects/two-starving-gnolls/winchester-tales-a-supplement-for-the-exorcist-s-codex?ref=bk-discover-role-playing-games-projects]Winchester Tales - a supplement for The Exorcist’s Codex[/url][/b][/size][q]Winchester Tales expands The Exorcist’s Codex™ with new scenarios set in 1890s Winchester. Play as a full campaign or standalones. Also includes new Demonic items, new Holy Artifacts and Relics, New Archdemons and their Realms, and more![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/rwwgydw08t0pbi9zdkbpimwaa4tl?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/blagadross-ediciones/ars-magica-edicion-definitiva?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12172086#12172086,non-5E,https://rpggeek.com/rpg/1044/ars-magica-5th-edition,,Ars Magica Edición Definitiva,October 31 2025,"€47,357","€40,000",Project Ended,"La edición definitiva del mejor juego de rol de magos de la historia, en castellano, con un diseño y unas ilustraciones completamente inéditas.",https://images.backerkit.com/active_storage/backerkit_production/blob/crsn5vjumzkbgcc9sra59enros90?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"47,357.00",1.1599,"$54,927.02",40000.00,Y,118.39%,Y,"$54,927.02","[size=14][b][url=https://www.backerkit.com/c/projects/blagadross-ediciones/ars-magica-edicion-definitiva?ref=bk-discover-role-playing-games-projects]Ars Magica Edición Definitiva[/url][/b][/size][q]La edición definitiva del mejor juego de rol de magos de la historia, en castellano, con un diseño y unas ilustraciones completamente inéditas.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/crsn5vjumzkbgcc9sra59enros90?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/la-lionne-publishing/beyond-the-lighthouse?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12167852#12167852,non-5E,https://rpggeek.com/rpg/95375/candela-obscura,,Beyond the Lighthouse: a Candela Obscura™ Compatible project,"Nov 2, 2025","€7,015","€7,000",Project Ended,"An unofficial supplement that will take you far beyond the boundaries of Hale. You will explore three brand-new countries, and take the role of new factions confronting the supernatural in 20 ready-to-play modules.",https://images.backerkit.com/active_storage/backerkit_production/blob/60hl283vj3hqaf8bu3uvspb3dbng?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"7,015.00",1.1526,"$8,085.52",7000.00,Y,100.21%,Y,"$8,085.52","[size=14][b][url=https://www.backerkit.com/c/projects/la-lionne-publishing/beyond-the-lighthouse?ref=bk-discover-role-playing-games-projects]Beyond the Lighthouse: a Candela Obscura™ Compatible project[/url][/b][/size][q]An unofficial supplement that will take you far beyond the boundaries of Hale. You will explore three brand-new countries, and take the role of new factions confronting the supernatural in 20 ready-to-play modules.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/60hl283vj3hqaf8bu3uvspb3dbng?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/huckleberry-rpg/huckleberry-a-wyrd-west-rpg?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12191813#12191813,RPG,,,Huckleberry: A Wyrd West RPG,November 5 2025,"$57,810","$7,000",Project Ended,Huckleberry is a TTRPG about tragic cowboys in a world doomed to calamity… unless you save it. Take on the profession of a Maverick: a grizzled bounty hunter who rides out beyond the bounds of civilization with nothin’ but a big iron on their hip.,https://images.backerkit.com/active_storage/backerkit_production/blob/pz3qbgnmjepydl5eoiuo17tpeeem?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"57,810.00",1.0000,"$57,810.00",7000.00,Y,825.86%,Y,"$57,810.00",[size=14][b][url=https://www.backerkit.com/c/projects/huckleberry-rpg/huckleberry-a-wyrd-west-rpg?ref=bk-discover-role-playing-games-projects]Huckleberry: A Wyrd West RPG[/url][/b][/size][q]Huckleberry is a TTRPG about tragic cowboys in a world doomed to calamity… unless you save it. Take on the profession of a Maverick: a grizzled bounty hunter who rides out beyond the bounds of civilization with nothin’ but a big iron on their hip.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/pz3qbgnmjepydl5eoiuo17tpeeem?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/9th-level-games/Wrastlevania?ref=bk-discover-live-projects-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12191817#12191817,RPG,,https://rpggeek.com/rpgsystem/63110/powered-by-polymorph,WRASTLEVANIA,"Nov 6, 2025","$70,690","$25,000",Project Ended,WRASTLEVANIA is a metroidvania TTRPG combining awesome wrestling action castle crawling discovery!,https://images.backerkit.com/active_storage/backerkit_production/blob/ebyi8p692z6q9x0903e2mfyvt2gn?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"70,690.00",1.0000,"$70,690.00",25000.00,Y,282.76%,Y,"$70,690.00",[size=14][b][url=https://www.backerkit.com/c/projects/9th-level-games/Wrastlevania?ref=bk-discover-live-projects-projects]WRASTLEVANIA[/url][/b][/size][q]WRASTLEVANIA is a metroidvania TTRPG combining awesome wrestling action castle crawling discovery![/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/ebyi8p692z6q9x0903e2mfyvt2gn?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/the-world-anvil-publishing/dirt-city-blues?ref=bk-discover-role-playing-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12233046#12233046,RPG,,https://rpggeek.com/rpgsystem/70620/monad-echo,Dirt City Blues – Redemption’s a bullet away,November 11 2025,"€17,601","€8,000",Project Ended,"Dirt City Blues is a tabletop RPG about Badasses dragged back for one last job. Set in a washed-out ’80s city of grudges, regret, and neon, it’s about punching through ghosts of the past, saving what’s left—and going out hard, loud, and maybe not whole.",https://images.backerkit.com/active_storage/backerkit_production/blob/lm2kw16hncfmfai1tvf4zitjcb22?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"17,601.00",1.1587,"$20,394.10",8000.00,Y,220.01%,Y,"$20,394.10","[size=14][b][url=https://www.backerkit.com/c/projects/the-world-anvil-publishing/dirt-city-blues?ref=bk-discover-role-playing-games-projects]Dirt City Blues – Redemption’s a bullet away[/url][/b][/size][q]Dirt City Blues is a tabletop RPG about Badasses dragged back for one last job. Set in a washed-out ’80s city of grudges, regret, and neon, it’s about punching through ghosts of the past, saving what’s left—and going out hard, loud, and maybe not whole.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/lm2kw16hncfmfai1tvf4zitjcb22?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/suffety-games/stand-deliver-a-new-mothership-1e-module?ref=bk-discover-tabletop-games-projects,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=12214023#12214023,non-5E,https://rpggeek.com/rpg/48770/mothership,,stand\DELIVER: A Dueling Faction Toolkit for Mothership RPG,November 12 2025,"$7,443","$5,000",Project Ended,"stand\DELIVER is a dueling adventure in Prospero’s Dream’s seedy entertainment district, The Dek. Play as Pirates or Security Agents caught in a tainted drug conspiracy. Features new gear, cybernetics, personal quests, and horror-mutation twists.",https://images.backerkit.com/active_storage/backerkit_production/blob/5ssd0zezyjuldmaab2vc3rvnrfdf?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"7,443.00",1.0000,"$7,443.00",5000.00,Y,148.86%,Y,"$7,443.00","[size=14][b][url=https://www.backerkit.com/c/projects/suffety-games/stand-deliver-a-new-mothership-1e-module?ref=bk-discover-tabletop-games-projects]stand\DELIVER: A Dueling Faction Toolkit for Mothership RPG[/url][/b][/size][q]stand\DELIVER is a dueling adventure in Prospero’s Dream’s seedy entertainment district, The Dek. Play as Pirates or Security Agents caught in a tainted drug conspiracy. Features new gear, cybernetics, personal quests, and horror-mutation twists.[/q][inlineimg]https://images.backerkit.com/active_storage/backerkit_production/blob/5ssd0zezyjuldmaab2vc3rvnrfdf?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
